DATAFLOW,LAST UPDATE,freq,dest,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DE,2022,57380891,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DK,2013,13479143,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DK,2016,114932,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DK,2019,1286013,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DK,2020,1481993,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,DK,2021,1268847,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EA20,2012,279712883,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EA20,2013,274348391,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EA20,2016,271529942,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EA20,2019,230373719,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EA20,2022,222625946,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EE,2013,855415,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EE,2016,1175855,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EE,2019,921341,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EE,2022,797299,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EL,2013,1505232,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EL,2016,2158710,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EL,2019,1789585,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EL,2022,1981682,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,ES,2013,48398084,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,ES,2016,59802463,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,ES,2019,60168040,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,ES,2022,55858970,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EU27_2020,2012,341720591,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EU27_2020,2013,334031605,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EU27_2020,2016,325299554,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EU27_2020,2019,291156344,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,EU27_2020,2022,280581274,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FI,2013,15074061,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FI,2016,15322579,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FI,2019,15005632,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FI,2022,12156298,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2013,94170855,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2014,94918650,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2015,82560135,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2016,80413351,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2017,87630741,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2018,50753181,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2019,49055851,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2020,39059406,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2021,51635829,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,FR,2022,55497403,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HR,2013,3114861,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HR,2014,767489,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HR,2016,840518,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HR,2019,633711,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HR,2022,672761,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2012,7848819,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2013,6610243,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2014,7052638,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2015,7382228,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2016,7017262,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2017,6724518,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2018,6788472,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2019,6649803,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,HU,2022,5320035,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IE,2013,3678140,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IE,2016,3904667,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IE,2019,4956340,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IE,2022,5950314,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IT,2013,13719088,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IT,2016,7780062,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IT,2019,11102101,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,IT,2022,9921974,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LT,2013,1408166,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LT,2016,1816263,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LT,2019,1958247,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LT,2022,2670860,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2013,26246,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2019,7403,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2020,34872,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2021,51939,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LU,2022,62156,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LV,2013,1673977,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LV,2016,435928,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LV,2019,265133,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,LV,2022,327408,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,ME,2016,146086,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MK,2019,55515,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MK,2020,48603,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MK,2021,31965,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MT,2016,159558,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MT,2019,158776,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,MT,2022,254455,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NL,2013,7555087,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NL,2016,6277202,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NL,2019,2078514,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NL,2021,8600823,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NL,2022,5086294,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2013,594021,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2014,739097,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2015,770849,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2016,711745,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2017,694830,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2018,918749,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,NO,2021,1037442,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PL,2013,18565442,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PL,2016,25531211,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PL,2019,28484750,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PL,2020,19066118,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PL,2022,27182061,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PT,2013,3428143,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PT,2014,137008,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PT,2016,3468226,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PT,2019,4750348,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,PT,2022,4736860,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2013,5184229,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2014,5075376,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2015,4726582,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2016,5128904,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2017,5396705,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2018,5058744,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2019,5277542,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2020,3088523,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2021,4355335,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,RO,2022,4587019,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SE,2016,4627680,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SE,2019,7303303,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SE,2022,8390397,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SI,2013,509782,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SI,2016,487884,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SI,2019,431187,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SI,2022,508570,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SK,2013,1840914,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SK,2016,2975064,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SK,2019,3643190,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,SK,2022,3453582,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE1,NR,UK,2013,33732091,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2013,496648,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2014,499132,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2015,512980,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2016,564725,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2017,503465,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2019,708829,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2020,168302,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,AT,2022,646302,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BE,2013,104636,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BE,2016,194779,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BE,2019,105184,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BE,2022,181374,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BG,2013,411702,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BG,2015,291306,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BG,2016,324623,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BG,2019,380303,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,BG,2022,264113,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2012,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2013,94540,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2014,105909,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2015,72063,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2017,94489,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2018,93105,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2019,79701,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2020,201740,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CH,2021,157870,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CY,2013,43438,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CY,2016,33434,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CY,2019,89413,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CY,2022,81382,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CZ,2013,2372668,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CZ,2015,2496183,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CZ,2016,2669307,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CZ,2019,2540986,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,CZ,2022,2512947,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DE,2013,20467429,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DE,2016,23300995,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DE,2019,19218617,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DE,2022,19089107,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DK,2013,956343,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DK,2016,,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DK,2019,306608,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DK,2020,426243,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,DK,2021,380414,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EA20,2012,93239754,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EA20,2013,91451549,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EA20,2016,88003628,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EA20,2019,64358065,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EA20,2022,66072388,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EE,2013,78580,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EE,2016,71023,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EE,2019,85097,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EE,2022,65507,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EL,2013,943866,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EL,2016,1442957,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EL,2019,1115654,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EL,2022,1200783,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,ES,2013,16647977,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,ES,2016,19852171,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,ES,2019,19443500,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,ES,2022,18608298,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EU27_2020,2012,107131638,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EU27_2020,2013,104941695,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EU27_2020,2016,102857304,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EU27_2020,2019,81697191,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,EU27_2020,2022,82689371,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FI,2013,2639055,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FI,2016,2582317,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FI,2019,2493328,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FI,2022,3057606,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FR,2013,40343427,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FR,2014,40195674,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FR,2015,35551801,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,CITY,DOM,PER,N_GE4,NR,FR,2016,34503800,
