c_dest,purpose,duration,wstatus,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
DOM,TOTAL,N_GE4,INAC_OTH,DK,2017,3542827,
DOM,TOTAL,N_GE4,INAC_OTH,DK,2018,3615639,
DOM,TOTAL,N_GE4,INAC_OTH,DK,2019,1238066,
DOM,TOTAL,N_GE4,INAC_OTH,DK,2020,1047748,
DOM,TOTAL,N_GE4,INAC_OTH,DK,2021,865446,
DOM,TOTAL,N_GE4,INAC_OTH,EE,2012,69696,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2013,37494,
DOM,TOTAL,N_GE4,INAC_OTH,EE,2014,64206,
DOM,TOTAL,N_GE4,INAC_OTH,EE,2015,52508,
DOM,TOTAL,N_GE4,INAC_OTH,EE,2016,60643,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2017,72544,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2018,69482,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2019,70647,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2020,,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2021,42055,u
DOM,TOTAL,N_GE4,INAC_OTH,EE,2022,40721,u
DOM,TOTAL,N_GE4,INAC_OTH,EL,2012,3697649,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2013,3351880,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2014,3857100,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2015,3455676,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2016,3375820,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2017,3925297,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2018,4048832,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2019,3732811,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2020,3214481,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2021,3532087,
DOM,TOTAL,N_GE4,INAC_OTH,EL,2022,4232434,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2012,8242039,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2013,8619626,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2014,8216990,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2015,9031726,b
DOM,TOTAL,N_GE4,INAC_OTH,ES,2016,9887211,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2017,10339029,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2018,10525549,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2019,11048531,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2020,5600296,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2021,7629367,
DOM,TOTAL,N_GE4,INAC_OTH,ES,2022,9956246,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2012,1604209,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2013,1549108,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2014,1559683,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2015,1639495,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2016,1704156,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2017,1673067,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2018,1666623,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2019,1698595,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2020,1965002,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2021,2539872,
DOM,TOTAL,N_GE4,INAC_OTH,FI,2022,2167256,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2012,86090812,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2013,86881886,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2014,86384355,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2015,76688536,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2016,75310157,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2017,77714440,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2018,78003690,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2019,74001271,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2020,21234768,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2021,28376017,
DOM,TOTAL,N_GE4,INAC_OTH,FR,2022,30319515,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2012,2277220,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2013,2370152,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2014,433044,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2015,424103,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2016,1338844,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2017,273321,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2018,1520707,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2019,367285,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2020,203560,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2021,1597571,
DOM,TOTAL,N_GE4,INAC_OTH,HR,2022,1538000,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2012,3746710,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2013,3351572,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2014,3280628,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2015,1215528,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2016,1068112,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2017,1082534,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2018,1109219,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2019,1103654,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2020,631790,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2021,2304235,
DOM,TOTAL,N_GE4,INAC_OTH,HU,2022,2398237,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2012,1172611,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2013,1229750,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2014,1208282,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2015,1129334,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2016,1204903,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2017,1189430,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2018,1278611,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2019,1403435,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2020,1377528,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2021,1060282,
DOM,TOTAL,N_GE4,INAC_OTH,IE,2022,1779794,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2012,21129494,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2013,19364438,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2014,18532925,b
DOM,TOTAL,N_GE4,INAC_OTH,IT,2015,17582741,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2016,19888651,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2017,20705234,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2018,23107002,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2019,21326852,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2020,14860271,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2021,18807783,
DOM,TOTAL,N_GE4,INAC_OTH,IT,2022,19218234,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2012,432782,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2013,520854,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2014,483660,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2015,453716,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2016,431243,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2017,424336,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2018,438838,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2019,432689,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2020,392867,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2021,416116,
DOM,TOTAL,N_GE4,INAC_OTH,LT,2022,429581,
DOM,TOTAL,N_GE4,INAC_OTH,LU,2012,,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2013,4848,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2014,,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2015,10077,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2016,,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2017,10483,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2018,7612,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2019,,u
DOM,TOTAL,N_GE4,INAC_OTH,LU,2020,25428,
DOM,TOTAL,N_GE4,INAC_OTH,LU,2021,31934,
DOM,TOTAL,N_GE4,INAC_OTH,LU,2022,44658,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2012,115200,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2013,117479,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2014,123495,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2015,79959,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2016,113224,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2017,85485,u
DOM,TOTAL,N_GE4,INAC_OTH,LV,2018,84463,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2019,93053,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2020,63569,u
DOM,TOTAL,N_GE4,INAC_OTH,LV,2021,88738,
DOM,TOTAL,N_GE4,INAC_OTH,LV,2022,101171,
DOM,TOTAL,N_GE4,INAC_OTH,ME,2016,361775,
DOM,TOTAL,N_GE4,INAC_OTH,ME,2017,302757,
DOM,TOTAL,N_GE4,INAC_OTH,MK,2019,26042,
DOM,TOTAL,N_GE4,INAC_OTH,MK,2020,6320,u
DOM,TOTAL,N_GE4,INAC_OTH,MK,2021,17834,
DOM,TOTAL,N_GE4,INAC_OTH,MT,2012,36310,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2013,21649,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2014,30461,b
DOM,TOTAL,N_GE4,INAC_OTH,MT,2015,,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2016,7487,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2017,42825,
DOM,TOTAL,N_GE4,INAC_OTH,MT,2018,42716,
DOM,TOTAL,N_GE4,INAC_OTH,MT,2019,7727,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2020,12597,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2021,15296,u
DOM,TOTAL,N_GE4,INAC_OTH,MT,2022,23813,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2012,3000517,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2013,2560306,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2014,2644263,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2015,2649103,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2016,2484647,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2017,2623959,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2018,2627620,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2019,3016065,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2020,2242740,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2021,3273823,
DOM,TOTAL,N_GE4,INAC_OTH,NL,2022,2677912,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2013,3424170,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2014,4122611,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2015,3602933,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2016,3804793,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2017,4088565,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2018,4480460,
DOM,TOTAL,N_GE4,INAC_OTH,NO,2021,6427745,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2012,16388536,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2013,17028721,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2014,15023608,b
DOM,TOTAL,N_GE4,INAC_OTH,PL,2015,15633282,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2016,17073468,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2017,17986336,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2018,18802258,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2019,20030878,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2020,15972867,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2021,19598890,
DOM,TOTAL,N_GE4,INAC_OTH,PL,2022,21693522,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2012,1207702,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2013,1519542,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2014,3324960,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2015,1248141,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2016,1154553,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2017,3598293,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2018,1162363,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2019,1551641,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2020,1039796,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2021,1288263,
DOM,TOTAL,N_GE4,INAC_OTH,PT,2022,1299960,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2012,1302354,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2013,1273554,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2014,1251143,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2015,1343845,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2016,1170823,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2017,1159412,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2018,1173503,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2019,1342663,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2020,758729,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2021,1135989,
DOM,TOTAL,N_GE4,INAC_OTH,RO,2022,1249773,
DOM,TOTAL,N_GE4,INAC_OTH,RS,2018,78624,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2014,6755178,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2015,7484199,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2016,7415205,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2017,11289944,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2018,9965963,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2019,10596507,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2020,12724091,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2021,13951604,
DOM,TOTAL,N_GE4,INAC_OTH,SE,2022,16417733,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2012,141764,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2013,126390,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2014,123648,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2015,151425,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2016,154778,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2017,311778,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2018,339172,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2019,362668,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2020,401590,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2021,204833,
DOM,TOTAL,N_GE4,INAC_OTH,SI,2022,177476,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2012,1817225,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2013,1316215,b
DOM,TOTAL,N_GE4,INAC_OTH,SK,2014,1389713,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2015,1491361,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2016,1816440,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2017,1740178,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2018,2097100,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2019,2569144,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2020,1168896,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2021,1381631,
DOM,TOTAL,N_GE4,INAC_OTH,SK,2022,1826353,
DOM,TOTAL,N_GE4,INAC_OTH,UK,2012,28955484,
DOM,TOTAL,N_GE4,INAC_OTH,UK,2013,27602141,
DOM,TOTAL,N_GE4,UNE,AL,2017,131512,
DOM,TOTAL,N_GE4,UNE,AL,2019,238412,
DOM,TOTAL,N_GE4,UNE,AL,2020,168531,
DOM,TOTAL,N_GE4,UNE,AT,2012,,u
DOM,TOTAL,N_GE4,UNE,AT,2013,,u
DOM,TOTAL,N_GE4,UNE,AT,2014,,u
DOM,TOTAL,N_GE4,UNE,AT,2015,,u
DOM,TOTAL,N_GE4,UNE,AT,2016,61393,u
DOM,TOTAL,N_GE4,UNE,AT,2017,,u
DOM,TOTAL,N_GE4,UNE,AT,2018,,u
DOM,TOTAL,N_GE4,UNE,AT,2019,,u
DOM,TOTAL,N_GE4,UNE,AT,2020,53337,u
DOM,TOTAL,N_GE4,UNE,AT,2021,,u
DOM,TOTAL,N_GE4,UNE,AT,2022,,u
DOM,TOTAL,N_GE4,UNE,BE,2021,,u
DOM,TOTAL,N_GE4,UNE,BE,2022,,u
DOM,TOTAL,N_GE4,UNE,BG,2021,31653,u
DOM,TOTAL,N_GE4,UNE,BG,2022,39529,u
DOM,TOTAL,N_GE4,UNE,DK,2019,,u
DOM,TOTAL,N_GE4,UNE,DK,2020,,u
DOM,TOTAL,N_GE4,UNE,DK,2021,,u
DOM,TOTAL,N_GE4,UNE,EE,2012,,u
DOM,TOTAL,N_GE4,UNE,EE,2013,,u
DOM,TOTAL,N_GE4,UNE,EE,2014,,u
DOM,TOTAL,N_GE4,UNE,EE,2015,,u
DOM,TOTAL,N_GE4,UNE,EE,2016,,u
DOM,TOTAL,N_GE4,UNE,EE,2017,,u
DOM,TOTAL,N_GE4,UNE,EE,2018,,u
DOM,TOTAL,N_GE4,UNE,EE,2019,,u
DOM,TOTAL,N_GE4,UNE,EE,2020,,u
DOM,TOTAL,N_GE4,UNE,EE,2021,,u
DOM,TOTAL,N_GE4,UNE,EE,2022,,u
DOM,TOTAL,N_GE4,UNE,ES,2012,2560103,
DOM,TOTAL,N_GE4,UNE,ES,2013,2512295,
DOM,TOTAL,N_GE4,UNE,ES,2014,2162521,
DOM,TOTAL,N_GE4,UNE,ES,2015,3402979,b
DOM,TOTAL,N_GE4,UNE,ES,2016,3361329,
DOM,TOTAL,N_GE4,UNE,ES,2017,3051500,
DOM,TOTAL,N_GE4,UNE,ES,2018,2879527,
DOM,TOTAL,N_GE4,UNE,ES,2019,2823942,
DOM,TOTAL,N_GE4,UNE,ES,2020,1858344,
DOM,TOTAL,N_GE4,UNE,ES,2021,2470561,
DOM,TOTAL,N_GE4,UNE,ES,2022,2385975,
DOM,TOTAL,N_GE4,UNE,FI,2012,217134,
DOM,TOTAL,N_GE4,UNE,FI,2013,287355,
DOM,TOTAL,N_GE4,UNE,FI,2014,286087,
DOM,TOTAL,N_GE4,UNE,FI,2015,320781,
DOM,TOTAL,N_GE4,UNE,FI,2016,337097,
DOM,TOTAL,N_GE4,UNE,FI,2017,335231,
DOM,TOTAL,N_GE4,UNE,FI,2018,179023,u
DOM,TOTAL,N_GE4,UNE,FI,2019,182933,
DOM,TOTAL,N_GE4,UNE,FI,2020,295899,
DOM,TOTAL,N_GE4,UNE,FI,2021,262689,
DOM,TOTAL,N_GE4,UNE,FI,2022,300886,
DOM,TOTAL,N_GE4,UNE,FR,2020,379066,u
DOM,TOTAL,N_GE4,UNE,FR,2021,486473,u
DOM,TOTAL,N_GE4,UNE,FR,2022,289039,u
DOM,TOTAL,N_GE4,UNE,HR,2014,314649,
DOM,TOTAL,N_GE4,UNE,HR,2015,224205,
DOM,TOTAL,N_GE4,UNE,HR,2017,144310,
DOM,TOTAL,N_GE4,UNE,HR,2019,179406,
DOM,TOTAL,N_GE4,UNE,HR,2020,103559,
DOM,TOTAL,N_GE4,UNE,HU,2015,54539,
DOM,TOTAL,N_GE4,UNE,HU,2016,36083,
DOM,TOTAL,N_GE4,UNE,HU,2017,28721,
DOM,TOTAL,N_GE4,UNE,HU,2018,29110,u
DOM,TOTAL,N_GE4,UNE,HU,2019,14275,u
DOM,TOTAL,N_GE4,UNE,HU,2020,12385,u
DOM,TOTAL,N_GE4,UNE,LU,2012,,u
DOM,TOTAL,N_GE4,UNE,LV,2012,30920,u
DOM,TOTAL,N_GE4,UNE,LV,2013,,u
DOM,TOTAL,N_GE4,UNE,LV,2014,,u
DOM,TOTAL,N_GE4,UNE,LV,2015,45191,u
DOM,TOTAL,N_GE4,UNE,LV,2016,,u
DOM,TOTAL,N_GE4,UNE,LV,2017,,u
DOM,TOTAL,N_GE4,UNE,LV,2018,,u
DOM,TOTAL,N_GE4,UNE,LV,2019,,u
DOM,TOTAL,N_GE4,UNE,LV,2020,,u
DOM,TOTAL,N_GE4,UNE,LV,2021,,u
DOM,TOTAL,N_GE4,UNE,LV,2022,,u
DOM,TOTAL,N_GE4,UNE,MK,2019,,u
DOM,TOTAL,N_GE4,UNE,MK,2020,,u
DOM,TOTAL,N_GE4,UNE,MK,2021,,u
DOM,TOTAL,N_GE4,UNE,MT,2015,,u
DOM,TOTAL,N_GE4,UNE,MT,2016,,u
DOM,TOTAL,N_GE4,UNE,MT,2019,,u
DOM,TOTAL,N_GE4,UNE,MT,2020,,u
DOM,TOTAL,N_GE4,UNE,MT,2021,,u
DOM,TOTAL,N_GE4,UNE,MT,2022,,u
DOM,TOTAL,N_GE4,UNE,NL,2012,585474,
DOM,TOTAL,N_GE4,UNE,NL,2013,610960,
DOM,TOTAL,N_GE4,UNE,NL,2014,622842,
DOM,TOTAL,N_GE4,UNE,NL,2015,618972,
DOM,TOTAL,N_GE4,UNE,NL,2016,635726,
DOM,TOTAL,N_GE4,UNE,NL,2017,236470,
DOM,TOTAL,N_GE4,UNE,NL,2018,220690,
DOM,TOTAL,N_GE4,UNE,NL,2019,221285,
DOM,TOTAL,N_GE4,UNE,NL,2020,221925,
DOM,TOTAL,N_GE4,UNE,NL,2021,149116,
DOM,TOTAL,N_GE4,UNE,NL,2022,119849,
DOM,TOTAL,N_GE4,UNE,PT,2012,197724,
DOM,TOTAL,N_GE4,UNE,PT,2013,328862,
DOM,TOTAL,N_GE4,UNE,PT,2015,241220,
DOM,TOTAL,N_GE4,UNE,PT,2016,201569,
DOM,TOTAL,N_GE4,UNE,PT,2017,39059,
DOM,TOTAL,N_GE4,UNE,PT,2018,185359,
DOM,TOTAL,N_GE4,UNE,PT,2019,167307,
DOM,TOTAL,N_GE4,UNE,PT,2020,204547,
DOM,TOTAL,N_GE4,UNE,PT,2021,153701,
DOM,TOTAL,N_GE4,UNE,PT,2022,174842,
DOM,TOTAL,N_GE4,UNE,RO,2012,104008,
DOM,TOTAL,N_GE4,UNE,RO,2013,99619,
DOM,TOTAL,N_GE4,UNE,RO,2014,55108,u
DOM,TOTAL,N_GE4,UNE,RO,2015,43941,u
DOM,TOTAL,N_GE4,UNE,RO,2016,31120,u
DOM,TOTAL,N_GE4,UNE,RO,2017,35516,u
DOM,TOTAL,N_GE4,UNE,RO,2018,,u
DOM,TOTAL,N_GE4,UNE,RO,2019,,u
DOM,TOTAL,N_GE4,UNE,RO,2020,,u
DOM,TOTAL,N_GE4,UNE,RO,2021,36700,u
DOM,TOTAL,N_GE4,UNE,RO,2022,,u
DOM,TOTAL,N_GE4,UNE,RS,2018,55146,u
DOM,TOTAL,N_GE4,UNE,SI,2012,23067,u
DOM,TOTAL,N_GE4,UNE,SI,2013,,u
DOM,TOTAL,N_GE4,UNE,SI,2014,,u
DOM,TOTAL,N_GE4,UNE,SI,2015,,u
DOM,TOTAL,N_GE4,UNE,SI,2016,,u
DOM,TOTAL,N_GE4,UNE,SI,2021,19342,u
DOM,TOTAL,N_GE4,UNE,SI,2022,,u
FOR,PER,N1-3,ACT_INAC,AL,2017,242447,
FOR,PER,N1-3,ACT_INAC,AL,2019,284053,
FOR,PER,N1-3,ACT_INAC,AL,2020,128755,
FOR,PER,N1-3,ACT_INAC,AT,2012,2818254,
FOR,PER,N1-3,ACT_INAC,AT,2013,2723405,
FOR,PER,N1-3,ACT_INAC,AT,2014,2850096,
FOR,PER,N1-3,ACT_INAC,AT,2015,2833028,
FOR,PER,N1-3,ACT_INAC,AT,2016,3217806,
FOR,PER,N1-3,ACT_INAC,AT,2017,3221235,
FOR,PER,N1-3,ACT_INAC,AT,2018,3286714,
FOR,PER,N1-3,ACT_INAC,AT,2019,3414754,
FOR,PER,N1-3,ACT_INAC,AT,2020,1352403,
FOR,PER,N1-3,ACT_INAC,AT,2021,2098753,
FOR,PER,N1-3,ACT_INAC,AT,2022,3691300,
FOR,PER,N1-3,ACT_INAC,BE,2012,2156721,
FOR,PER,N1-3,ACT_INAC,BE,2013,2624343,
FOR,PER,N1-3,ACT_INAC,BE,2014,2884899,
FOR,PER,N1-3,ACT_INAC,BE,2015,3032998,
FOR,PER,N1-3,ACT_INAC,BE,2016,3743983,
FOR,PER,N1-3,ACT_INAC,BE,2017,3497669,b
FOR,PER,N1-3,ACT_INAC,BE,2018,3737113,
FOR,PER,N1-3,ACT_INAC,BE,2019,3925437,
FOR,PER,N1-3,ACT_INAC,BE,2020,1483491,
FOR,PER,N1-3,ACT_INAC,BE,2021,1748240,
FOR,PER,N1-3,ACT_INAC,BE,2022,3478342,
FOR,PER,N1-3,ACT_INAC,BG,2012,135246,
FOR,PER,N1-3,ACT_INAC,BG,2013,162018,
FOR,PER,N1-3,ACT_INAC,BG,2014,189931,
FOR,PER,N1-3,ACT_INAC,BG,2015,130947,
FOR,PER,N1-3,ACT_INAC,BG,2016,149846,
FOR,PER,N1-3,ACT_INAC,BG,2017,178450,
FOR,PER,N1-3,ACT_INAC,BG,2018,284327,
FOR,PER,N1-3,ACT_INAC,BG,2019,347092,
FOR,PER,N1-3,ACT_INAC,BG,2020,59736,u
FOR,PER,N1-3,ACT_INAC,BG,2021,58222,u
FOR,PER,N1-3,ACT_INAC,BG,2022,198708,
FOR,PER,N1-3,ACT_INAC,CH,2012,3224504,
FOR,PER,N1-3,ACT_INAC,CH,2013,3986475,
FOR,PER,N1-3,ACT_INAC,CH,2014,3644864,
FOR,PER,N1-3,ACT_INAC,CH,2015,4361258,
FOR,PER,N1-3,ACT_INAC,CH,2016,3938949,
FOR,PER,N1-3,ACT_INAC,CH,2017,4629401,
FOR,PER,N1-3,ACT_INAC,CH,2018,4684050,
FOR,PER,N1-3,ACT_INAC,CH,2019,3685543,
FOR,PER,N1-3,ACT_INAC,CH,2020,1615834,
FOR,PER,N1-3,ACT_INAC,CH,2021,1328335,
FOR,PER,N1-3,ACT_INAC,CY,2012,157928,
FOR,PER,N1-3,ACT_INAC,CY,2013,171641,
FOR,PER,N1-3,ACT_INAC,CY,2014,148305,
FOR,PER,N1-3,ACT_INAC,CY,2015,156972,
FOR,PER,N1-3,ACT_INAC,CY,2016,183436,
FOR,PER,N1-3,ACT_INAC,CY,2017,235260,
FOR,PER,N1-3,ACT_INAC,CY,2018,255306,
FOR,PER,N1-3,ACT_INAC,CY,2019,301674,
FOR,PER,N1-3,ACT_INAC,CY,2020,88252,
FOR,PER,N1-3,ACT_INAC,CY,2021,76395,
FOR,PER,N1-3,ACT_INAC,CY,2022,258192,
FOR,PER,N1-3,ACT_INAC,CZ,2012,1050506,
FOR,PER,N1-3,ACT_INAC,CZ,2013,1111178,
