freq,c_dest,purpose,duration,sex,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,TOTAL,N_GE1,T,NR,EE,2013,1733585
A,DOM,TOTAL,N_GE1,T,NR,EE,2014,2572332
A,DOM,TOTAL,N_GE1,T,NR,EE,2015,2704379
A,DOM,TOTAL,N_GE1,T,NR,EE,2016,3253584
A,DOM,TOTAL,N_GE1,T,NR,EE,2017,3276711
A,DOM,TOTAL,N_GE1,T,NR,EE,2018,4399062
A,DOM,TOTAL,N_GE1,T,NR,EE,2019,3486296
A,DOM,TOTAL,N_GE1,T,NR,EE,2020,2135638
A,DOM,TOTAL,N_GE1,T,NR,EE,2021,2266531
A,DOM,TOTAL,N_GE1,T,NR,EE,2022,2639870
A,DOM,TOTAL,N_GE1,T,NR,EL,2012,6506654
A,DOM,TOTAL,N_GE1,T,NR,EL,2013,4913730
A,DOM,TOTAL,N_GE1,T,NR,EL,2014,5621981
A,DOM,TOTAL,N_GE1,T,NR,EL,2015,5111088
A,DOM,TOTAL,N_GE1,T,NR,EL,2016,4872798
A,DOM,TOTAL,N_GE1,T,NR,EL,2017,5492233
A,DOM,TOTAL,N_GE1,T,NR,EL,2018,5690818
A,DOM,TOTAL,N_GE1,T,NR,EL,2019,5180116
A,DOM,TOTAL,N_GE1,T,NR,EL,2020,4447495
A,DOM,TOTAL,N_GE1,T,NR,EL,2021,4832849
A,DOM,TOTAL,N_GE1,T,NR,EL,2022,5990073
A,DOM,TOTAL,N_GE1,T,NR,ES,2012,126231754
A,DOM,TOTAL,N_GE1,T,NR,ES,2013,122373916
A,DOM,TOTAL,N_GE1,T,NR,ES,2014,117619961
A,DOM,TOTAL,N_GE1,T,NR,ES,2015,123922962
A,DOM,TOTAL,N_GE1,T,NR,ES,2016,132200905
A,DOM,TOTAL,N_GE1,T,NR,ES,2017,138356811
A,DOM,TOTAL,N_GE1,T,NR,ES,2018,138937957
A,DOM,TOTAL,N_GE1,T,NR,ES,2019,137191009
A,DOM,TOTAL,N_GE1,T,NR,ES,2020,74749663
A,DOM,TOTAL,N_GE1,T,NR,ES,2021,107727044
A,DOM,TOTAL,N_GE1,T,NR,ES,2022,124602722
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2012,818977006
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2013,795564577
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2014,780507241
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2015,769598755
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2016,791264523
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2017,812968788
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2018,822079466
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2019,827420229
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2020,608631759
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2021,739491398
A,DOM,TOTAL,N_GE1,T,NR,EU27_2020,2022,811737658
A,DOM,TOTAL,N_GE1,T,NR,FI,2012,30914699
A,DOM,TOTAL,N_GE1,T,NR,FI,2013,30479221
A,DOM,TOTAL,N_GE1,T,NR,FI,2014,28844933
A,DOM,TOTAL,N_GE1,T,NR,FI,2015,29155853
A,DOM,TOTAL,N_GE1,T,NR,FI,2016,29789881
A,DOM,TOTAL,N_GE1,T,NR,FI,2017,30162427
A,DOM,TOTAL,N_GE1,T,NR,FI,2018,29125765
A,DOM,TOTAL,N_GE1,T,NR,FI,2019,29316995
A,DOM,TOTAL,N_GE1,T,NR,FI,2020,23341239
A,DOM,TOTAL,N_GE1,T,NR,FI,2021,29386551
A,DOM,TOTAL,N_GE1,T,NR,FI,2022,27103670
A,DOM,TOTAL,N_GE1,T,NR,FR,2012,200379660
A,DOM,TOTAL,N_GE1,T,NR,FR,2013,199530099
A,DOM,TOTAL,N_GE1,T,NR,FR,2014,198929164
A,DOM,TOTAL,N_GE1,T,NR,FR,2015,175366181
A,DOM,TOTAL,N_GE1,T,NR,FR,2016,172473304
A,DOM,TOTAL,N_GE1,T,NR,FR,2017,192363960
A,DOM,TOTAL,N_GE1,T,NR,FR,2018,190570732
A,DOM,TOTAL,N_GE1,T,NR,FR,2019,186941827
A,DOM,TOTAL,N_GE1,T,NR,FR,2020,152200371
A,DOM,TOTAL,N_GE1,T,NR,FR,2021,187657385
A,DOM,TOTAL,N_GE1,T,NR,FR,2022,202475552
A,DOM,TOTAL,N_GE1,T,NR,HR,2012,6055907
A,DOM,TOTAL,N_GE1,T,NR,HR,2013,6224881
A,DOM,TOTAL,N_GE1,T,NR,HR,2014,5410179
A,DOM,TOTAL,N_GE1,T,NR,HR,2015,4039589
A,DOM,TOTAL,N_GE1,T,NR,HR,2016,2926409
A,DOM,TOTAL,N_GE1,T,NR,HR,2017,2976420
A,DOM,TOTAL,N_GE1,T,NR,HR,2018,3197253
A,DOM,TOTAL,N_GE1,T,NR,HR,2019,3708275
A,DOM,TOTAL,N_GE1,T,NR,HR,2020,2510249
A,DOM,TOTAL,N_GE1,T,NR,HR,2021,3278070
A,DOM,TOTAL,N_GE1,T,NR,HR,2022,3148238
A,DOM,TOTAL,N_GE1,T,NR,HU,2012,14443023
A,DOM,TOTAL,N_GE1,T,NR,HU,2013,11911423
A,DOM,TOTAL,N_GE1,T,NR,HU,2014,12583784
A,DOM,TOTAL,N_GE1,T,NR,HU,2015,12627043
A,DOM,TOTAL,N_GE1,T,NR,HU,2016,11999436
A,DOM,TOTAL,N_GE1,T,NR,HU,2017,12116200
A,DOM,TOTAL,N_GE1,T,NR,HU,2018,11914741
A,DOM,TOTAL,N_GE1,T,NR,HU,2019,11983819
A,DOM,TOTAL,N_GE1,T,NR,HU,2020,7496190
A,DOM,TOTAL,N_GE1,T,NR,HU,2021,8435129
A,DOM,TOTAL,N_GE1,T,NR,HU,2022,10612325
A,DOM,TOTAL,N_GE1,T,NR,IE,2012,6450242
A,DOM,TOTAL,N_GE1,T,NR,IE,2013,6547855
A,DOM,TOTAL,N_GE1,T,NR,IE,2014,6885695
A,DOM,TOTAL,N_GE1,T,NR,IE,2015,6920667
A,DOM,TOTAL,N_GE1,T,NR,IE,2016,7254642
A,DOM,TOTAL,N_GE1,T,NR,IE,2017,7575146
A,DOM,TOTAL,N_GE1,T,NR,IE,2018,8597288
A,DOM,TOTAL,N_GE1,T,NR,IE,2019,9118924
A,DOM,TOTAL,N_GE1,T,NR,IE,2020,6085260
A,DOM,TOTAL,N_GE1,T,NR,IE,2021,4441076
A,DOM,TOTAL,N_GE1,T,NR,IE,2022,10517093
A,DOM,TOTAL,N_GE1,T,NR,IT,2012,50614621
A,DOM,TOTAL,N_GE1,T,NR,IT,2013,40815094
A,DOM,TOTAL,N_GE1,T,NR,IT,2014,43516686
A,DOM,TOTAL,N_GE1,T,NR,IT,2015,40676346
A,DOM,TOTAL,N_GE1,T,NR,IT,2016,47137014
A,DOM,TOTAL,N_GE1,T,NR,IT,2017,45046373
A,DOM,TOTAL,N_GE1,T,NR,IT,2018,53850080
A,DOM,TOTAL,N_GE1,T,NR,IT,2019,47582528
A,DOM,TOTAL,N_GE1,T,NR,IT,2020,29134016
A,DOM,TOTAL,N_GE1,T,NR,IT,2021,32361461
A,DOM,TOTAL,N_GE1,T,NR,IT,2022,38008674
A,DOM,TOTAL,N_GE1,T,NR,LT,2012,2515457
A,DOM,TOTAL,N_GE1,T,NR,LT,2013,2588650
A,DOM,TOTAL,N_GE1,T,NR,LT,2014,2649216
A,DOM,TOTAL,N_GE1,T,NR,LT,2015,2663154
A,DOM,TOTAL,N_GE1,T,NR,LT,2016,2554103
A,DOM,TOTAL,N_GE1,T,NR,LT,2017,2528015
A,DOM,TOTAL,N_GE1,T,NR,LT,2018,2640801
A,DOM,TOTAL,N_GE1,T,NR,LT,2019,2826940
A,DOM,TOTAL,N_GE1,T,NR,LT,2020,2437675
A,DOM,TOTAL,N_GE1,T,NR,LT,2021,3089753
A,DOM,TOTAL,N_GE1,T,NR,LT,2022,3595009
A,DOM,TOTAL,N_GE1,T,NR,LU,2012,48213
A,DOM,TOTAL,N_GE1,T,NR,LU,2013,55172
A,DOM,TOTAL,N_GE1,T,NR,LU,2014,30202
A,DOM,TOTAL,N_GE1,T,NR,LU,2015,24906
A,DOM,TOTAL,N_GE1,T,NR,LU,2016,19247
A,DOM,TOTAL,N_GE1,T,NR,LU,2017,69997
A,DOM,TOTAL,N_GE1,T,NR,LU,2018,45453
A,DOM,TOTAL,N_GE1,T,NR,LU,2019,35472
A,DOM,TOTAL,N_GE1,T,NR,LU,2020,139705
A,DOM,TOTAL,N_GE1,T,NR,LU,2021,151346
A,DOM,TOTAL,N_GE1,T,NR,LU,2022,165180
A,DOM,TOTAL,N_GE1,T,NR,LV,2012,3796070
A,DOM,TOTAL,N_GE1,T,NR,LV,2013,3156196
A,DOM,TOTAL,N_GE1,T,NR,LV,2014,3257763
A,DOM,TOTAL,N_GE1,T,NR,LV,2015,2972204
A,DOM,TOTAL,N_GE1,T,NR,LV,2016,3070273
A,DOM,TOTAL,N_GE1,T,NR,LV,2017,2942355
A,DOM,TOTAL,N_GE1,T,NR,LV,2018,2583637
A,DOM,TOTAL,N_GE1,T,NR,LV,2019,2500924
A,DOM,TOTAL,N_GE1,T,NR,LV,2020,1366949
A,DOM,TOTAL,N_GE1,T,NR,LV,2021,2392349
A,DOM,TOTAL,N_GE1,T,NR,LV,2022,2828190
A,DOM,TOTAL,N_GE1,T,NR,ME,2016,962975
A,DOM,TOTAL,N_GE1,T,NR,ME,2017,879093
A,DOM,TOTAL,N_GE1,T,NR,MK,2019,177331
A,DOM,TOTAL,N_GE1,T,NR,MK,2020,211703
A,DOM,TOTAL,N_GE1,T,NR,MK,2021,206566
A,DOM,TOTAL,N_GE1,T,NR,MT,2012,204913
A,DOM,TOTAL,N_GE1,T,NR,MT,2013,189805
A,DOM,TOTAL,N_GE1,T,NR,MT,2014,200383
A,DOM,TOTAL,N_GE1,T,NR,MT,2015,203584
A,DOM,TOTAL,N_GE1,T,NR,MT,2016,310295
A,DOM,TOTAL,N_GE1,T,NR,MT,2017,260763
A,DOM,TOTAL,N_GE1,T,NR,MT,2018,245477
A,DOM,TOTAL,N_GE1,T,NR,MT,2019,237238
A,DOM,TOTAL,N_GE1,T,NR,MT,2020,360460
A,DOM,TOTAL,N_GE1,T,NR,MT,2021,388510
A,DOM,TOTAL,N_GE1,T,NR,MT,2022,369000
A,DOM,TOTAL,N_GE1,T,NR,NL,2012,28639911
A,DOM,TOTAL,N_GE1,T,NR,NL,2013,25839912
A,DOM,TOTAL,N_GE1,T,NR,NL,2014,24777935
A,DOM,TOTAL,N_GE1,T,NR,NL,2015,24156207
A,DOM,TOTAL,N_GE1,T,NR,NL,2016,24505045
A,DOM,TOTAL,N_GE1,T,NR,NL,2017,24289009
A,DOM,TOTAL,N_GE1,T,NR,NL,2018,23455768
A,DOM,TOTAL,N_GE1,T,NR,NL,2019,24476490
A,DOM,TOTAL,N_GE1,T,NR,NL,2020,20773689
A,DOM,TOTAL,N_GE1,T,NR,NL,2021,31080303
A,DOM,TOTAL,N_GE1,T,NR,NL,2022,21489855
A,DOM,TOTAL,N_GE1,T,NR,NO,2013,12236124
A,DOM,TOTAL,N_GE1,T,NR,NO,2014,15462534
A,DOM,TOTAL,N_GE1,T,NR,NO,2015,13797994
A,DOM,TOTAL,N_GE1,T,NR,NO,2016,13766384
A,DOM,TOTAL,N_GE1,T,NR,NO,2017,15108957
A,DOM,TOTAL,N_GE1,T,NR,NO,2018,18997913
A,DOM,TOTAL,N_GE1,T,NR,NO,2021,20640098
A,DOM,TOTAL,N_GE1,T,NR,PL,2012,42988357
A,DOM,TOTAL,N_GE1,T,NR,PL,2013,42521907
A,DOM,TOTAL,N_GE1,T,NR,PL,2014,38387005
A,DOM,TOTAL,N_GE1,T,NR,PL,2015,39870456
A,DOM,TOTAL,N_GE1,T,NR,PL,2016,43600324
A,DOM,TOTAL,N_GE1,T,NR,PL,2017,45952310
A,DOM,TOTAL,N_GE1,T,NR,PL,2018,47736329
A,DOM,TOTAL,N_GE1,T,NR,PL,2019,50018234
A,DOM,TOTAL,N_GE1,T,NR,PL,2020,38570417
A,DOM,TOTAL,N_GE1,T,NR,PL,2021,46277646
A,DOM,TOTAL,N_GE1,T,NR,PL,2022,51701833
A,DOM,TOTAL,N_GE1,T,NR,PT,2012,12670201
A,DOM,TOTAL,N_GE1,T,NR,PT,2013,13611143
A,DOM,TOTAL,N_GE1,T,NR,PT,2014,13195293
A,DOM,TOTAL,N_GE1,T,NR,PT,2015,14148435
A,DOM,TOTAL,N_GE1,T,NR,PT,2016,14322773
A,DOM,TOTAL,N_GE1,T,NR,PT,2017,15546387
A,DOM,TOTAL,N_GE1,T,NR,PT,2018,16134172
A,DOM,TOTAL,N_GE1,T,NR,PT,2019,17792603
A,DOM,TOTAL,N_GE1,T,NR,PT,2020,11743097
A,DOM,TOTAL,N_GE1,T,NR,PT,2021,13753581
A,DOM,TOTAL,N_GE1,T,NR,PT,2022,16765837
A,DOM,TOTAL,N_GE1,T,NR,RO,2012,16050900
A,DOM,TOTAL,N_GE1,T,NR,RO,2013,16721920
A,DOM,TOTAL,N_GE1,T,NR,RO,2014,16358249
A,DOM,TOTAL,N_GE1,T,NR,RO,2015,15731511
A,DOM,TOTAL,N_GE1,T,NR,RO,2016,16248176
A,DOM,TOTAL,N_GE1,T,NR,RO,2017,16831296
A,DOM,TOTAL,N_GE1,T,NR,RO,2018,17143760
A,DOM,TOTAL,N_GE1,T,NR,RO,2019,17800679
A,DOM,TOTAL,N_GE1,T,NR,RO,2020,11235841
A,DOM,TOTAL,N_GE1,T,NR,RO,2021,16439823
A,DOM,TOTAL,N_GE1,T,NR,RO,2022,16820104
A,DOM,TOTAL,N_GE1,T,NR,RS,2018,1113441
A,DOM,TOTAL,N_GE1,T,NR,SE,2014,29831956
A,DOM,TOTAL,N_GE1,T,NR,SE,2015,31525879
A,DOM,TOTAL,N_GE1,T,NR,SE,2016,33493020
A,DOM,TOTAL,N_GE1,T,NR,SE,2017,38415926
A,DOM,TOTAL,N_GE1,T,NR,SE,2018,35685909
A,DOM,TOTAL,N_GE1,T,NR,SE,2019,36891226
A,DOM,TOTAL,N_GE1,T,NR,SE,2020,49830932
A,DOM,TOTAL,N_GE1,T,NR,SE,2021,51185360
A,DOM,TOTAL,N_GE1,T,NR,SE,2022,62400828
A,DOM,TOTAL,N_GE1,T,NR,SI,2012,2064610
A,DOM,TOTAL,N_GE1,T,NR,SI,2013,2025334
A,DOM,TOTAL,N_GE1,T,NR,SI,2014,1888108
A,DOM,TOTAL,N_GE1,T,NR,SI,2015,1533254
A,DOM,TOTAL,N_GE1,T,NR,SI,2016,1719761
A,DOM,TOTAL,N_GE1,T,NR,SI,2017,1812820
A,DOM,TOTAL,N_GE1,T,NR,SI,2018,2003138
A,DOM,TOTAL,N_GE1,T,NR,SI,2019,1742254
A,DOM,TOTAL,N_GE1,T,NR,SI,2020,1263351
A,DOM,TOTAL,N_GE1,T,NR,SI,2021,3252691
A,DOM,TOTAL,N_GE1,T,NR,SI,2022,2772562
A,DOM,TOTAL,N_GE1,T,NR,SK,2012,4477078
A,DOM,TOTAL,N_GE1,T,NR,SK,2013,4765491
A,DOM,TOTAL,N_GE1,T,NR,SK,2014,4931973
A,DOM,TOTAL,N_GE1,T,NR,SK,2015,5594954
A,DOM,TOTAL,N_GE1,T,NR,SK,2016,6727776
A,DOM,TOTAL,N_GE1,T,NR,SK,2017,7100131
A,DOM,TOTAL,N_GE1,T,NR,SK,2018,7761392
A,DOM,TOTAL,N_GE1,T,NR,SK,2019,8689935
A,DOM,TOTAL,N_GE1,T,NR,SK,2020,4417848
A,DOM,TOTAL,N_GE1,T,NR,SK,2021,4749846
A,DOM,TOTAL,N_GE1,T,NR,SK,2022,7142078
A,DOM,TOTAL,N_GE1,T,NR,UK,2012,110402202
A,DOM,TOTAL,N_GE1,T,NR,UK,2013,107135644
A,DOM,TOTAL,N_GE4,F,NR,AL,2017,433414
A,DOM,TOTAL,N_GE4,F,NR,AL,2019,727976
A,DOM,TOTAL,N_GE4,F,NR,AL,2020,535171
A,DOM,TOTAL,N_GE4,F,NR,AT,2012,1789833
A,DOM,TOTAL,N_GE4,F,NR,AT,2013,1922690
A,DOM,TOTAL,N_GE4,F,NR,AT,2014,1678147
A,DOM,TOTAL,N_GE4,F,NR,AT,2015,1714469
A,DOM,TOTAL,N_GE4,F,NR,AT,2016,1830708
A,DOM,TOTAL,N_GE4,F,NR,AT,2017,1815098
A,DOM,TOTAL,N_GE4,F,NR,AT,2018,1775240
A,DOM,TOTAL,N_GE4,F,NR,AT,2019,1787340
A,DOM,TOTAL,N_GE4,F,NR,AT,2020,1706849
A,DOM,TOTAL,N_GE4,F,NR,AT,2021,1590503
A,DOM,TOTAL,N_GE4,F,NR,AT,2022,1798634
A,DOM,TOTAL,N_GE4,F,NR,BE,2012,621897
A,DOM,TOTAL,N_GE4,F,NR,BE,2013,479764
A,DOM,TOTAL,N_GE4,F,NR,BE,2014,428827
A,DOM,TOTAL,N_GE4,F,NR,BE,2015,486748
A,DOM,TOTAL,N_GE4,F,NR,BE,2016,641735
A,DOM,TOTAL,N_GE4,F,NR,BE,2017,407984
A,DOM,TOTAL,N_GE4,F,NR,BE,2018,609085
A,DOM,TOTAL,N_GE4,F,NR,BE,2019,608908
A,DOM,TOTAL,N_GE4,F,NR,BE,2020,573297
A,DOM,TOTAL,N_GE4,F,NR,BE,2021,829570
A,DOM,TOTAL,N_GE4,F,NR,BE,2022,641248
A,DOM,TOTAL,N_GE4,F,NR,BG,2012,550104
A,DOM,TOTAL,N_GE4,F,NR,BG,2013,724319
A,DOM,TOTAL,N_GE4,F,NR,BG,2014,618518
A,DOM,TOTAL,N_GE4,F,NR,BG,2015,542679
A,DOM,TOTAL,N_GE4,F,NR,BG,2016,704270
A,DOM,TOTAL,N_GE4,F,NR,BG,2017,959305
A,DOM,TOTAL,N_GE4,F,NR,BG,2018,931452
A,DOM,TOTAL,N_GE4,F,NR,BG,2019,747705
A,DOM,TOTAL,N_GE4,F,NR,BG,2020,523272
A,DOM,TOTAL,N_GE4,F,NR,BG,2021,637068
A,DOM,TOTAL,N_GE4,F,NR,BG,2022,713150
A,DOM,TOTAL,N_GE4,F,NR,CH,2012,1252292
A,DOM,TOTAL,N_GE4,F,NR,CH,2013,1205553
A,DOM,TOTAL,N_GE4,F,NR,CH,2014,1280635
A,DOM,TOTAL,N_GE4,F,NR,CH,2015,1173982
A,DOM,TOTAL,N_GE4,F,NR,CH,2016,1131851
A,DOM,TOTAL,N_GE4,F,NR,CH,2017,1236081
A,DOM,TOTAL,N_GE4,F,NR,CH,2018,1148453
A,DOM,TOTAL,N_GE4,F,NR,CH,2019,1126438
A,DOM,TOTAL,N_GE4,F,NR,CH,2020,1634312
A,DOM,TOTAL,N_GE4,F,NR,CH,2021,1547500
A,DOM,TOTAL,N_GE4,F,NR,CY,2012,142343
A,DOM,TOTAL,N_GE4,F,NR,CY,2013,193608
A,DOM,TOTAL,N_GE4,F,NR,CY,2014,190409
A,DOM,TOTAL,N_GE4,F,NR,CY,2015,111636
A,DOM,TOTAL,N_GE4,F,NR,CY,2016,136589
A,DOM,TOTAL,N_GE4,F,NR,CY,2017,120018
A,DOM,TOTAL,N_GE4,F,NR,CY,2018,128578
A,DOM,TOTAL,N_GE4,F,NR,CY,2019,141337
A,DOM,TOTAL,N_GE4,F,NR,CY,2020,134463
A,DOM,TOTAL,N_GE4,F,NR,CY,2021,142530
A,DOM,TOTAL,N_GE4,F,NR,CY,2022,163374
A,DOM,TOTAL,N_GE4,F,NR,CZ,2012,3989506
A,DOM,TOTAL,N_GE4,F,NR,CZ,2013,3908480
A,DOM,TOTAL,N_GE4,F,NR,CZ,2014,4179062
A,DOM,TOTAL,N_GE4,F,NR,CZ,2015,3816030
A,DOM,TOTAL,N_GE4,F,NR,CZ,2016,4501435
A,DOM,TOTAL,N_GE4,F,NR,CZ,2017,4278985
A,DOM,TOTAL,N_GE4,F,NR,CZ,2018,4194657
A,DOM,TOTAL,N_GE4,F,NR,CZ,2019,4605516
A,DOM,TOTAL,N_GE4,F,NR,CZ,2020,4006328
A,DOM,TOTAL,N_GE4,F,NR,CZ,2021,4018196
A,DOM,TOTAL,N_GE4,F,NR,CZ,2022,4340800
A,DOM,TOTAL,N_GE4,F,NR,DE,2012,26614370
A,DOM,TOTAL,N_GE4,F,NR,DE,2013,25369047
A,DOM,TOTAL,N_GE4,F,NR,DE,2014,27047618
A,DOM,TOTAL,N_GE4,F,NR,DE,2015,26114135
A,DOM,TOTAL,N_GE4,F,NR,DE,2016,27107308
A,DOM,TOTAL,N_GE4,F,NR,DE,2017,25297306
A,DOM,TOTAL,N_GE4,F,NR,DE,2018,27447093
A,DOM,TOTAL,N_GE4,F,NR,DE,2019,24975866
A,DOM,TOTAL,N_GE4,F,NR,DE,2020,18963303
A,DOM,TOTAL,N_GE4,F,NR,DE,2021,24009227
A,DOM,TOTAL,N_GE4,F,NR,DE,2022,27291287
A,DOM,TOTAL,N_GE4,F,NR,DK,2012,1763518
A,DOM,TOTAL,N_GE4,F,NR,DK,2013,1566115
A,DOM,TOTAL,N_GE4,F,NR,DK,2014,1938404
A,DOM,TOTAL,N_GE4,F,NR,DK,2015,1686735
A,DOM,TOTAL,N_GE4,F,NR,DK,2016,1764419
A,DOM,TOTAL,N_GE4,F,NR,DK,2017,1860271
A,DOM,TOTAL,N_GE4,F,NR,DK,2018,2071382
A,DOM,TOTAL,N_GE4,F,NR,DK,2019,2744782
A,DOM,TOTAL,N_GE4,F,NR,DK,2020,2512556
A,DOM,TOTAL,N_GE4,F,NR,DK,2021,1964718
A,DOM,TOTAL,N_GE4,F,NR,EA20,2012,117359707
A,DOM,TOTAL,N_GE4,F,NR,EA20,2013,114490003
A,DOM,TOTAL,N_GE4,F,NR,EA20,2014,114414965
A,DOM,TOTAL,N_GE4,F,NR,EA20,2015,108429800
A,DOM,TOTAL,N_GE4,F,NR,EA20,2016,111532710
A,DOM,TOTAL,N_GE4,F,NR,EA20,2017,111955010
A,DOM,TOTAL,N_GE4,F,NR,EA20,2018,116839679
A,DOM,TOTAL,N_GE4,F,NR,EA20,2019,112010336
A,DOM,TOTAL,N_GE4,F,NR,EA20,2020,90738374
A,DOM,TOTAL,N_GE4,F,NR,EA20,2021,111279890
A,DOM,TOTAL,N_GE4,F,NR,EA20,2022,117111312
A,DOM,TOTAL,N_GE4,F,NR,EE,2012,167093
A,DOM,TOTAL,N_GE4,F,NR,EE,2013,112970
A,DOM,TOTAL,N_GE4,F,NR,EE,2014,139704
A,DOM,TOTAL,N_GE4,F,NR,EE,2015,145751
A,DOM,TOTAL,N_GE4,F,NR,EE,2016,150948
A,DOM,TOTAL,N_GE4,F,NR,EE,2017,162251
A,DOM,TOTAL,N_GE4,F,NR,EE,2018,144205
A,DOM,TOTAL,N_GE4,F,NR,EE,2019,164574
A,DOM,TOTAL,N_GE4,F,NR,EE,2020,147372
A,DOM,TOTAL,N_GE4,F,NR,EE,2021,165573
A,DOM,TOTAL,N_GE4,F,NR,EE,2022,146822
A,DOM,TOTAL,N_GE4,F,NR,EL,2012,1928263
A,DOM,TOTAL,N_GE4,F,NR,EL,2013,1751307
A,DOM,TOTAL,N_GE4,F,NR,EL,2014,2028529
A,DOM,TOTAL,N_GE4,F,NR,EL,2015,1842487
A,DOM,TOTAL,N_GE4,F,NR,EL,2016,1786500
A,DOM,TOTAL,N_GE4,F,NR,EL,2017,2076206
A,DOM,TOTAL,N_GE4,F,NR,EL,2018,2121714
A,DOM,TOTAL,N_GE4,F,NR,EL,2019,1975025
A,DOM,TOTAL,N_GE4,F,NR,EL,2020,1688828
A,DOM,TOTAL,N_GE4,F,NR,EL,2021,1803450
A,DOM,TOTAL,N_GE4,F,NR,EL,2022,2173006
A,DOM,TOTAL,N_GE4,F,NR,ES,2012,18162256
A,DOM,TOTAL,N_GE4,F,NR,ES,2013,17562626
A,DOM,TOTAL,N_GE4,F,NR,ES,2014,16772482
A,DOM,TOTAL,N_GE4,F,NR,ES,2015,16314996
A,DOM,TOTAL,N_GE4,F,NR,ES,2016,18079394
A,DOM,TOTAL,N_GE4,F,NR,ES,2017,18432424
A,DOM,TOTAL,N_GE4,F,NR,ES,2018,18432858
A,DOM,TOTAL,N_GE4,F,NR,ES,2019,18986833
A,DOM,TOTAL,N_GE4,F,NR,ES,2020,11553334
A,DOM,TOTAL,N_GE4,F,NR,ES,2021,16336116
A,DOM,TOTAL,N_GE4,F,NR,ES,2022,18381423
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2012,140787911
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2013,138439428
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2014,137968008
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2015,131509207
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2016,136073060
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2017,138581030
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2018,144008224
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2019,141264370
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2020,115043232
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2021,138854602
A,DOM,TOTAL,N_GE4,F,NR,EU27_2020,2022,148187180
A,DOM,TOTAL,N_GE4,F,NR,FI,2012,2954042
A,DOM,TOTAL,N_GE4,F,NR,FI,2013,2923894
A,DOM,TOTAL,N_GE4,F,NR,FI,2014,2869713
A,DOM,TOTAL,N_GE4,F,NR,FI,2015,2952595
A,DOM,TOTAL,N_GE4,F,NR,FI,2016,3006944
A,DOM,TOTAL,N_GE4,F,NR,FI,2017,2895312
A,DOM,TOTAL,N_GE4,F,NR,FI,2018,3211430
A,DOM,TOTAL,N_GE4,F,NR,FI,2019,2948320
A,DOM,TOTAL,N_GE4,F,NR,FI,2020,3548274
A,DOM,TOTAL,N_GE4,F,NR,FI,2021,4387228
A,DOM,TOTAL,N_GE4,F,NR,FI,2022,3878975
A,DOM,TOTAL,N_GE4,F,NR,FR,2012,44948798
A,DOM,TOTAL,N_GE4,F,NR,FR,2013,45335629
A,DOM,TOTAL,N_GE4,F,NR,FR,2014,44903600
A,DOM,TOTAL,N_GE4,F,NR,FR,2015,40724544
A,DOM,TOTAL,N_GE4,F,NR,FR,2016,39426723
A,DOM,TOTAL,N_GE4,F,NR,FR,2017,41470271
A,DOM,TOTAL,N_GE4,F,NR,FR,2018,41965733
A,DOM,TOTAL,N_GE4,F,NR,FR,2019,39309881
A,DOM,TOTAL,N_GE4,F,NR,FR,2020,36352342
A,DOM,TOTAL,N_GE4,F,NR,FR,2021,41932158
A,DOM,TOTAL,N_GE4,F,NR,FR,2022,43389865
A,DOM,TOTAL,N_GE4,F,NR,HR,2012,1169968
A,DOM,TOTAL,N_GE4,F,NR,HR,2013,1040043
A,DOM,TOTAL,N_GE4,F,NR,HR,2014,996482
A,DOM,TOTAL,N_GE4,F,NR,HR,2015,887837
A,DOM,TOTAL,N_GE4,F,NR,HR,2016,669866
A,DOM,TOTAL,N_GE4,F,NR,HR,2017,768595
A,DOM,TOTAL,N_GE4,F,NR,HR,2018,713888
A,DOM,TOTAL,N_GE4,F,NR,HR,2019,892395
A,DOM,TOTAL,N_GE4,F,NR,HR,2020,617476
A,DOM,TOTAL,N_GE4,F,NR,HR,2021,741198
A,DOM,TOTAL,N_GE4,F,NR,HR,2022,716790
A,DOM,TOTAL,N_GE4,F,NR,HU,2012,2061171
A,DOM,TOTAL,N_GE4,F,NR,HU,2013,1849855
