freq,c_dest,purpose,duration,isced11,unit,geo,TIME_PERIOD,OBS_VALUE
A,FOR,PER,N_GE1,ED5-8,NR,MK,2019,114451
A,FOR,PER,N_GE1,ED5-8,NR,MK,2020,27224
A,FOR,PER,N_GE1,ED5-8,NR,MK,2021,107220
A,FOR,PER,N_GE1,ED5-8,NR,MT,2014,95807
A,FOR,PER,N_GE1,ED5-8,NR,MT,2015,105262
A,FOR,PER,N_GE1,ED5-8,NR,MT,2016,111782
A,FOR,PER,N_GE1,ED5-8,NR,MT,2019,213555
A,FOR,PER,N_GE1,ED5-8,NR,MT,2020,70409
A,FOR,PER,N_GE1,ED5-8,NR,MT,2021,109430
A,FOR,PER,N_GE1,ED5-8,NR,MT,2022,226949
A,FOR,PER,N_GE1,ED5-8,NR,NL,2012,8387234
A,FOR,PER,N_GE1,ED5-8,NR,NL,2013,8334019
A,FOR,PER,N_GE1,ED5-8,NR,NL,2014,8397253
A,FOR,PER,N_GE1,ED5-8,NR,NL,2015,8563264
A,FOR,PER,N_GE1,ED5-8,NR,NL,2016,8834938
A,FOR,PER,N_GE1,ED5-8,NR,NL,2017,7548975
A,FOR,PER,N_GE1,ED5-8,NR,NL,2018,8146914
A,FOR,PER,N_GE1,ED5-8,NR,NL,2019,9078535
A,FOR,PER,N_GE1,ED5-8,NR,NL,2020,3337875
A,FOR,PER,N_GE1,ED5-8,NR,NL,2021,6423623
A,FOR,PER,N_GE1,ED5-8,NR,NL,2022,12817862
A,FOR,PER,N_GE1,ED5-8,NR,PT,2012,414771
A,FOR,PER,N_GE1,ED5-8,NR,PT,2013,399176
A,FOR,PER,N_GE1,ED5-8,NR,PT,2015,536548
A,FOR,PER,N_GE1,ED5-8,NR,PT,2016,551514
A,FOR,PER,N_GE1,ED5-8,NR,PT,2017,636498
A,FOR,PER,N_GE1,ED5-8,NR,PT,2018,730294
A,FOR,PER,N_GE1,ED5-8,NR,PT,2019,1009901
A,FOR,PER,N_GE1,ED5-8,NR,PT,2020,237230
A,FOR,PER,N_GE1,ED5-8,NR,PT,2021,323612
A,FOR,PER,N_GE1,ED5-8,NR,PT,2022,964464
A,FOR,PER,N_GE1,ED5-8,NR,RO,2013,490875
A,FOR,PER,N_GE1,ED5-8,NR,RO,2014,488121
A,FOR,PER,N_GE1,ED5-8,NR,RO,2015,529881
A,FOR,PER,N_GE1,ED5-8,NR,RO,2016,517431
A,FOR,PER,N_GE1,ED5-8,NR,RO,2017,529985
A,FOR,PER,N_GE1,ED5-8,NR,RO,2018,658131
A,FOR,PER,N_GE1,ED5-8,NR,RO,2019,833691
A,FOR,PER,N_GE1,ED5-8,NR,RO,2020,232775
A,FOR,PER,N_GE1,ED5-8,NR,RO,2021,487891
A,FOR,PER,N_GE1,ED5-8,NR,RO,2022,834775
A,FOR,PER,N_GE1,ED5-8,NR,RS,2018,352171
A,FOR,PER,N_GE1,ED5-8,NR,SI,2012,749139
A,FOR,PER,N_GE1,ED5-8,NR,SI,2013,899139
A,FOR,PER,N_GE1,ED5-8,NR,SI,2014,881482
A,FOR,PER,N_GE1,ED5-8,NR,SI,2015,840750
A,FOR,PER,N_GE1,ED5-8,NR,SI,2016,848376
A,FOR,PER,N_GE1,ED5-8,NR,SI,2021,791286
A,FOR,PER,N_GE1,ED5-8,NR,SI,2022,1091400
A,FOR,PER,N_GE1,TOTAL,NR,AL,2017,828267
A,FOR,PER,N_GE1,TOTAL,NR,AL,2019,949658
A,FOR,PER,N_GE1,TOTAL,NR,AL,2020,284247
A,FOR,PER,N_GE1,TOTAL,NR,AT,2012,8986436
A,FOR,PER,N_GE1,TOTAL,NR,AT,2013,8557840
A,FOR,PER,N_GE1,TOTAL,NR,AT,2014,8767633
A,FOR,PER,N_GE1,TOTAL,NR,AT,2015,8709870
A,FOR,PER,N_GE1,TOTAL,NR,AT,2016,9619462
A,FOR,PER,N_GE1,TOTAL,NR,AT,2017,9752381
A,FOR,PER,N_GE1,TOTAL,NR,AT,2018,9661631
A,FOR,PER,N_GE1,TOTAL,NR,AT,2019,10076766
A,FOR,PER,N_GE1,TOTAL,NR,AT,2020,3276179
A,FOR,PER,N_GE1,TOTAL,NR,AT,2021,6567680
A,FOR,PER,N_GE1,TOTAL,NR,AT,2022,10579929
A,FOR,PER,N_GE1,TOTAL,NR,BE,2012,7673540
A,FOR,PER,N_GE1,TOTAL,NR,BE,2013,9636505
A,FOR,PER,N_GE1,TOTAL,NR,BE,2014,9864730
A,FOR,PER,N_GE1,TOTAL,NR,BE,2015,9739448
A,FOR,PER,N_GE1,TOTAL,NR,BE,2016,11796855
A,FOR,PER,N_GE1,TOTAL,NR,BE,2017,11000455
A,FOR,PER,N_GE1,TOTAL,NR,BE,2018,11923737
A,FOR,PER,N_GE1,TOTAL,NR,BE,2019,12955274
A,FOR,PER,N_GE1,TOTAL,NR,BE,2020,5414957
A,FOR,PER,N_GE1,TOTAL,NR,BE,2021,6804804
A,FOR,PER,N_GE1,TOTAL,NR,BE,2022,12476289
A,FOR,PER,N_GE1,TOTAL,NR,BG,2012,417654
A,FOR,PER,N_GE1,TOTAL,NR,BG,2013,483363
A,FOR,PER,N_GE1,TOTAL,NR,BG,2014,566592
A,FOR,PER,N_GE1,TOTAL,NR,BG,2015,483477
A,FOR,PER,N_GE1,TOTAL,NR,BG,2016,545006
A,FOR,PER,N_GE1,TOTAL,NR,BG,2017,697120
A,FOR,PER,N_GE1,TOTAL,NR,BG,2018,877630
A,FOR,PER,N_GE1,TOTAL,NR,BG,2019,1041623
A,FOR,PER,N_GE1,TOTAL,NR,BG,2020,175336
A,FOR,PER,N_GE1,TOTAL,NR,BG,2021,156184
A,FOR,PER,N_GE1,TOTAL,NR,BG,2022,811044
A,FOR,PER,N_GE1,TOTAL,NR,CH,2012,10665738
A,FOR,PER,N_GE1,TOTAL,NR,CH,2013,11621877
A,FOR,PER,N_GE1,TOTAL,NR,CH,2014,11526105
A,FOR,PER,N_GE1,TOTAL,NR,CH,2015,12751742
A,FOR,PER,N_GE1,TOTAL,NR,CH,2016,12968916
A,FOR,PER,N_GE1,TOTAL,NR,CH,2017,14274738
A,FOR,PER,N_GE1,TOTAL,NR,CH,2018,14380484
A,FOR,PER,N_GE1,TOTAL,NR,CH,2019,12335815
A,FOR,PER,N_GE1,TOTAL,NR,CH,2020,5926758
A,FOR,PER,N_GE1,TOTAL,NR,CH,2021,6110140
A,FOR,PER,N_GE1,TOTAL,NR,CY,2012,947499
A,FOR,PER,N_GE1,TOTAL,NR,CY,2013,909179
A,FOR,PER,N_GE1,TOTAL,NR,CY,2014,998220
A,FOR,PER,N_GE1,TOTAL,NR,CY,2015,915955
A,FOR,PER,N_GE1,TOTAL,NR,CY,2016,1020710
A,FOR,PER,N_GE1,TOTAL,NR,CY,2017,1131315
A,FOR,PER,N_GE1,TOTAL,NR,CY,2018,1188517
A,FOR,PER,N_GE1,TOTAL,NR,CY,2019,1261390
A,FOR,PER,N_GE1,TOTAL,NR,CY,2020,385768
A,FOR,PER,N_GE1,TOTAL,NR,CY,2021,389006
A,FOR,PER,N_GE1,TOTAL,NR,CY,2022,1067094
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2012,5419360
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2013,5304202
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2014,5245220
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2015,5444234
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2016,5551842
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2017,6257053
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2018,6841113
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2019,6771389
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2020,2225391
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2021,3097221
A,FOR,PER,N_GE1,TOTAL,NR,CZ,2022,6573526
A,FOR,PER,N_GE1,TOTAL,NR,DE,2012,69689109
A,FOR,PER,N_GE1,TOTAL,NR,DE,2013,76408381
A,FOR,PER,N_GE1,TOTAL,NR,DE,2014,73447789
A,FOR,PER,N_GE1,TOTAL,NR,DE,2015,74580160
A,FOR,PER,N_GE1,TOTAL,NR,DE,2016,80716945
A,FOR,PER,N_GE1,TOTAL,NR,DE,2017,80587197
A,FOR,PER,N_GE1,TOTAL,NR,DE,2018,97140538
A,FOR,PER,N_GE1,TOTAL,NR,DE,2019,89878453
A,FOR,PER,N_GE1,TOTAL,NR,DE,2020,33249934
A,FOR,PER,N_GE1,TOTAL,NR,DE,2021,45366381
A,FOR,PER,N_GE1,TOTAL,NR,DE,2022,79951245
A,FOR,PER,N_GE1,TOTAL,NR,DK,2012,6005897
A,FOR,PER,N_GE1,TOTAL,NR,DK,2013,7065345
A,FOR,PER,N_GE1,TOTAL,NR,DK,2014,7307355
A,FOR,PER,N_GE1,TOTAL,NR,DK,2015,7296479
A,FOR,PER,N_GE1,TOTAL,NR,DK,2016,6864949
A,FOR,PER,N_GE1,TOTAL,NR,DK,2017,6575065
A,FOR,PER,N_GE1,TOTAL,NR,DK,2018,5483245
A,FOR,PER,N_GE1,TOTAL,NR,DK,2019,9248060
A,FOR,PER,N_GE1,TOTAL,NR,DK,2020,3204590
A,FOR,PER,N_GE1,TOTAL,NR,DK,2021,2794701
A,FOR,PER,N_GE1,TOTAL,NR,EE,2012,909937
A,FOR,PER,N_GE1,TOTAL,NR,EE,2013,893467
A,FOR,PER,N_GE1,TOTAL,NR,EE,2014,1029906
A,FOR,PER,N_GE1,TOTAL,NR,EE,2015,911002
A,FOR,PER,N_GE1,TOTAL,NR,EE,2016,916529
A,FOR,PER,N_GE1,TOTAL,NR,EE,2017,960550
A,FOR,PER,N_GE1,TOTAL,NR,EE,2018,1566425
A,FOR,PER,N_GE1,TOTAL,NR,EE,2019,1301267
A,FOR,PER,N_GE1,TOTAL,NR,EE,2020,420856
A,FOR,PER,N_GE1,TOTAL,NR,EE,2021,439065
A,FOR,PER,N_GE1,TOTAL,NR,EE,2022,951019
A,FOR,PER,N_GE1,TOTAL,NR,EL,2012,520872
A,FOR,PER,N_GE1,TOTAL,NR,EL,2013,547366
A,FOR,PER,N_GE1,TOTAL,NR,EL,2014,631374
A,FOR,PER,N_GE1,TOTAL,NR,EL,2015,611108
A,FOR,PER,N_GE1,TOTAL,NR,EL,2016,601828
A,FOR,PER,N_GE1,TOTAL,NR,EL,2017,620878
A,FOR,PER,N_GE1,TOTAL,NR,EL,2018,794522
A,FOR,PER,N_GE1,TOTAL,NR,EL,2019,839751
A,FOR,PER,N_GE1,TOTAL,NR,EL,2020,272380
A,FOR,PER,N_GE1,TOTAL,NR,EL,2021,345543
A,FOR,PER,N_GE1,TOTAL,NR,EL,2022,851032
A,FOR,PER,N_GE1,TOTAL,NR,ES,2012,9183640
A,FOR,PER,N_GE1,TOTAL,NR,ES,2013,8228858
A,FOR,PER,N_GE1,TOTAL,NR,ES,2014,8690930
A,FOR,PER,N_GE1,TOTAL,NR,ES,2015,11083565
A,FOR,PER,N_GE1,TOTAL,NR,ES,2016,11691070
A,FOR,PER,N_GE1,TOTAL,NR,ES,2017,12780069
A,FOR,PER,N_GE1,TOTAL,NR,ES,2018,14464132
A,FOR,PER,N_GE1,TOTAL,NR,ES,2019,15246570
A,FOR,PER,N_GE1,TOTAL,NR,ES,2020,3919804
A,FOR,PER,N_GE1,TOTAL,NR,ES,2021,5432872
A,FOR,PER,N_GE1,TOTAL,NR,ES,2022,12357376
A,FOR,PER,N_GE1,TOTAL,NR,FI,2012,7126566
A,FOR,PER,N_GE1,TOTAL,NR,FI,2013,7023765
A,FOR,PER,N_GE1,TOTAL,NR,FI,2014,7062051
A,FOR,PER,N_GE1,TOTAL,NR,FI,2015,7260303
A,FOR,PER,N_GE1,TOTAL,NR,FI,2016,7277431
A,FOR,PER,N_GE1,TOTAL,NR,FI,2017,7614025
A,FOR,PER,N_GE1,TOTAL,NR,FI,2018,7413119
A,FOR,PER,N_GE1,TOTAL,NR,FI,2019,7352518
A,FOR,PER,N_GE1,TOTAL,NR,FI,2020,1959602
A,FOR,PER,N_GE1,TOTAL,NR,FI,2021,1513859
A,FOR,PER,N_GE1,TOTAL,NR,FI,2022,5200560
A,FOR,PER,N_GE1,TOTAL,NR,FR,2012,21666911
A,FOR,PER,N_GE1,TOTAL,NR,FR,2013,22284136
A,FOR,PER,N_GE1,TOTAL,NR,FR,2014,24164544
A,FOR,PER,N_GE1,TOTAL,NR,FR,2015,21166224
A,FOR,PER,N_GE1,TOTAL,NR,FR,2016,20971275
A,FOR,PER,N_GE1,TOTAL,NR,FR,2017,24469849
A,FOR,PER,N_GE1,TOTAL,NR,FR,2018,26215942
A,FOR,PER,N_GE1,TOTAL,NR,FR,2019,25937782
A,FOR,PER,N_GE1,TOTAL,NR,FR,2020,9226555
A,FOR,PER,N_GE1,TOTAL,NR,FR,2021,11020854
A,FOR,PER,N_GE1,TOTAL,NR,FR,2022,23321315
A,FOR,PER,N_GE1,TOTAL,NR,HR,2012,2173381
A,FOR,PER,N_GE1,TOTAL,NR,HR,2013,2358676
A,FOR,PER,N_GE1,TOTAL,NR,HR,2014,2026314
A,FOR,PER,N_GE1,TOTAL,NR,HR,2015,2065800
A,FOR,PER,N_GE1,TOTAL,NR,HR,2016,1211400
A,FOR,PER,N_GE1,TOTAL,NR,HR,2017,1505557
A,FOR,PER,N_GE1,TOTAL,NR,HR,2018,1558584
A,FOR,PER,N_GE1,TOTAL,NR,HR,2019,1826152
A,FOR,PER,N_GE1,TOTAL,NR,HR,2020,430561
A,FOR,PER,N_GE1,TOTAL,NR,HR,2021,533276
A,FOR,PER,N_GE1,TOTAL,NR,HR,2022,1145835
A,FOR,PER,N_GE1,TOTAL,NR,HU,2012,3567594
A,FOR,PER,N_GE1,TOTAL,NR,HU,2013,3694925
A,FOR,PER,N_GE1,TOTAL,NR,HU,2014,4301971
A,FOR,PER,N_GE1,TOTAL,NR,HU,2015,4983165
A,FOR,PER,N_GE1,TOTAL,NR,HU,2016,5610743
A,FOR,PER,N_GE1,TOTAL,NR,HU,2017,6041587
A,FOR,PER,N_GE1,TOTAL,NR,HU,2018,6870708
A,FOR,PER,N_GE1,TOTAL,NR,HU,2019,7278410
A,FOR,PER,N_GE1,TOTAL,NR,HU,2020,2299581
A,FOR,PER,N_GE1,TOTAL,NR,HU,2021,2514448
A,FOR,PER,N_GE1,TOTAL,NR,HU,2022,4909581
A,FOR,PER,N_GE1,TOTAL,NR,IE,2012,5007475
A,FOR,PER,N_GE1,TOTAL,NR,IE,2013,4938543
A,FOR,PER,N_GE1,TOTAL,NR,IE,2014,4921151
A,FOR,PER,N_GE1,TOTAL,NR,IE,2015,5197900
A,FOR,PER,N_GE1,TOTAL,NR,IE,2016,5577673
A,FOR,PER,N_GE1,TOTAL,NR,IE,2017,6229409
A,FOR,PER,N_GE1,TOTAL,NR,IE,2018,6489313
A,FOR,PER,N_GE1,TOTAL,NR,IE,2019,7117047
A,FOR,PER,N_GE1,TOTAL,NR,IE,2020,1806497
A,FOR,PER,N_GE1,TOTAL,NR,IE,2021,1840775
A,FOR,PER,N_GE1,TOTAL,NR,IE,2022,6964201
A,FOR,PER,N_GE1,TOTAL,NR,IT,2012,12024406
A,FOR,PER,N_GE1,TOTAL,NR,IT,2013,9948283
A,FOR,PER,N_GE1,TOTAL,NR,IT,2014,9658271
A,FOR,PER,N_GE1,TOTAL,NR,IT,2015,8555393
A,FOR,PER,N_GE1,TOTAL,NR,IT,2016,8809882
A,FOR,PER,N_GE1,TOTAL,NR,IT,2017,9966799
A,FOR,PER,N_GE1,TOTAL,NR,IT,2018,11995399
A,FOR,PER,N_GE1,TOTAL,NR,IT,2019,12799348
A,FOR,PER,N_GE1,TOTAL,NR,IT,2020,2800956
A,FOR,PER,N_GE1,TOTAL,NR,IT,2021,3522248
A,FOR,PER,N_GE1,TOTAL,NR,IT,2022,8559087
A,FOR,PER,N_GE1,TOTAL,NR,LT,2012,1387157
A,FOR,PER,N_GE1,TOTAL,NR,LT,2013,1425809
A,FOR,PER,N_GE1,TOTAL,NR,LT,2014,1424229
A,FOR,PER,N_GE1,TOTAL,NR,LT,2015,1474698
A,FOR,PER,N_GE1,TOTAL,NR,LT,2016,1540126
A,FOR,PER,N_GE1,TOTAL,NR,LT,2017,1583558
A,FOR,PER,N_GE1,TOTAL,NR,LT,2018,1758578
A,FOR,PER,N_GE1,TOTAL,NR,LT,2019,1843571
A,FOR,PER,N_GE1,TOTAL,NR,LT,2020,505251
A,FOR,PER,N_GE1,TOTAL,NR,LT,2021,618256
A,FOR,PER,N_GE1,TOTAL,NR,LT,2022,1479410
A,FOR,PER,N_GE1,TOTAL,NR,LU,2012,1311703
A,FOR,PER,N_GE1,TOTAL,NR,LU,2013,1351647
A,FOR,PER,N_GE1,TOTAL,NR,LU,2014,1515500
A,FOR,PER,N_GE1,TOTAL,NR,LU,2015,1451510
A,FOR,PER,N_GE1,TOTAL,NR,LU,2016,1393476
A,FOR,PER,N_GE1,TOTAL,NR,LU,2017,1943068
A,FOR,PER,N_GE1,TOTAL,NR,LU,2018,2033621
A,FOR,PER,N_GE1,TOTAL,NR,LU,2019,2043013
A,FOR,PER,N_GE1,TOTAL,NR,LU,2020,1252202
A,FOR,PER,N_GE1,TOTAL,NR,LU,2021,1636872
A,FOR,PER,N_GE1,TOTAL,NR,LU,2022,2505254
A,FOR,PER,N_GE1,TOTAL,NR,LV,2012,1116903
A,FOR,PER,N_GE1,TOTAL,NR,LV,2013,965816
A,FOR,PER,N_GE1,TOTAL,NR,LV,2014,1196966
A,FOR,PER,N_GE1,TOTAL,NR,LV,2015,1087335
A,FOR,PER,N_GE1,TOTAL,NR,LV,2016,1053837
A,FOR,PER,N_GE1,TOTAL,NR,LV,2017,1108919
A,FOR,PER,N_GE1,TOTAL,NR,LV,2018,1193122
A,FOR,PER,N_GE1,TOTAL,NR,LV,2019,1261366
A,FOR,PER,N_GE1,TOTAL,NR,LV,2020,381353
A,FOR,PER,N_GE1,TOTAL,NR,LV,2021,430004
A,FOR,PER,N_GE1,TOTAL,NR,LV,2022,1174842
A,FOR,PER,N_GE1,TOTAL,NR,ME,2016,495102
A,FOR,PER,N_GE1,TOTAL,NR,ME,2017,430217
A,FOR,PER,N_GE1,TOTAL,NR,MK,2019,369672
A,FOR,PER,N_GE1,TOTAL,NR,MK,2020,80464
A,FOR,PER,N_GE1,TOTAL,NR,MK,2021,255098
A,FOR,PER,N_GE1,TOTAL,NR,MT,2012,237227
A,FOR,PER,N_GE1,TOTAL,NR,MT,2013,272927
A,FOR,PER,N_GE1,TOTAL,NR,MT,2014,289822
A,FOR,PER,N_GE1,TOTAL,NR,MT,2015,317216
A,FOR,PER,N_GE1,TOTAL,NR,MT,2016,334007
A,FOR,PER,N_GE1,TOTAL,NR,MT,2017,435351
A,FOR,PER,N_GE1,TOTAL,NR,MT,2018,514576
A,FOR,PER,N_GE1,TOTAL,NR,MT,2019,558365
A,FOR,PER,N_GE1,TOTAL,NR,MT,2020,150179
A,FOR,PER,N_GE1,TOTAL,NR,MT,2021,224778
A,FOR,PER,N_GE1,TOTAL,NR,MT,2022,508838
A,FOR,PER,N_GE1,TOTAL,NR,NL,2012,16705105
A,FOR,PER,N_GE1,TOTAL,NR,NL,2013,16313778
A,FOR,PER,N_GE1,TOTAL,NR,NL,2014,16269816
A,FOR,PER,N_GE1,TOTAL,NR,NL,2015,16119086
A,FOR,PER,N_GE1,TOTAL,NR,NL,2016,16774912
A,FOR,PER,N_GE1,TOTAL,NR,NL,2017,18412469
A,FOR,PER,N_GE1,TOTAL,NR,NL,2018,18782568
A,FOR,PER,N_GE1,TOTAL,NR,NL,2019,19581411
A,FOR,PER,N_GE1,TOTAL,NR,NL,2020,6576815
A,FOR,PER,N_GE1,TOTAL,NR,NL,2021,10931198
A,FOR,PER,N_GE1,TOTAL,NR,NL,2022,21484343
A,FOR,PER,N_GE1,TOTAL,NR,NO,2013,6318676
A,FOR,PER,N_GE1,TOTAL,NR,NO,2014,7471803
A,FOR,PER,N_GE1,TOTAL,NR,NO,2015,7187410
A,FOR,PER,N_GE1,TOTAL,NR,NO,2016,6633205
A,FOR,PER,N_GE1,TOTAL,NR,NO,2017,6983396
A,FOR,PER,N_GE1,TOTAL,NR,NO,2018,6521289
A,FOR,PER,N_GE1,TOTAL,NR,NO,2021,1667191
A,FOR,PER,N_GE1,TOTAL,NR,PL,2012,6807487
A,FOR,PER,N_GE1,TOTAL,NR,PL,2013,8394793
A,FOR,PER,N_GE1,TOTAL,NR,PL,2014,9475917
A,FOR,PER,N_GE1,TOTAL,NR,PL,2015,10105801
A,FOR,PER,N_GE1,TOTAL,NR,PL,2016,10411789
A,FOR,PER,N_GE1,TOTAL,NR,PL,2017,10893400
A,FOR,PER,N_GE1,TOTAL,NR,PL,2018,11580188
A,FOR,PER,N_GE1,TOTAL,NR,PL,2019,12337914
A,FOR,PER,N_GE1,TOTAL,NR,PL,2020,5486659
A,FOR,PER,N_GE1,TOTAL,NR,PL,2021,5956581
A,FOR,PER,N_GE1,TOTAL,NR,PL,2022,10513005
A,FOR,PER,N_GE1,TOTAL,NR,PT,2012,981475
A,FOR,PER,N_GE1,TOTAL,NR,PT,2013,994575
A,FOR,PER,N_GE1,TOTAL,NR,PT,2014,1039425
A,FOR,PER,N_GE1,TOTAL,NR,PT,2015,1200075
A,FOR,PER,N_GE1,TOTAL,NR,PT,2016,1211813
A,FOR,PER,N_GE1,TOTAL,NR,PT,2017,1517287
A,FOR,PER,N_GE1,TOTAL,NR,PT,2018,1626535
A,FOR,PER,N_GE1,TOTAL,NR,PT,2019,2069074
A,FOR,PER,N_GE1,TOTAL,NR,PT,2020,512527
A,FOR,PER,N_GE1,TOTAL,NR,PT,2021,683542
A,FOR,PER,N_GE1,TOTAL,NR,PT,2022,1876802
A,FOR,PER,N_GE1,TOTAL,NR,RO,2012,771254
A,FOR,PER,N_GE1,TOTAL,NR,RO,2013,954379
A,FOR,PER,N_GE1,TOTAL,NR,RO,2014,1022350
A,FOR,PER,N_GE1,TOTAL,NR,RO,2015,1012208
A,FOR,PER,N_GE1,TOTAL,NR,RO,2016,1052572
A,FOR,PER,N_GE1,TOTAL,NR,RO,2017,1062640
A,FOR,PER,N_GE1,TOTAL,NR,RO,2018,1254374
A,FOR,PER,N_GE1,TOTAL,NR,RO,2019,1565251
A,FOR,PER,N_GE1,TOTAL,NR,RO,2020,394265
A,FOR,PER,N_GE1,TOTAL,NR,RO,2021,904251
A,FOR,PER,N_GE1,TOTAL,NR,RO,2022,1464900
A,FOR,PER,N_GE1,TOTAL,NR,RS,2018,688585
A,FOR,PER,N_GE1,TOTAL,NR,SE,2014,8339349
A,FOR,PER,N_GE1,TOTAL,NR,SE,2015,8112535
A,FOR,PER,N_GE1,TOTAL,NR,SE,2016,8254665
A,FOR,PER,N_GE1,TOTAL,NR,SE,2017,17669196
A,FOR,PER,N_GE1,TOTAL,NR,SE,2018,15413492
A,FOR,PER,N_GE1,TOTAL,NR,SE,2019,14562866
A,FOR,PER,N_GE1,TOTAL,NR,SE,2020,3480334
A,FOR,PER,N_GE1,TOTAL,NR,SE,2021,4456967
A,FOR,PER,N_GE1,TOTAL,NR,SE,2022,12887174
A,FOR,PER,N_GE1,TOTAL,NR,SI,2012,2079418
A,FOR,PER,N_GE1,TOTAL,NR,SI,2013,2293665
A,FOR,PER,N_GE1,TOTAL,NR,SI,2014,2249720
A,FOR,PER,N_GE1,TOTAL,NR,SI,2015,2417122
A,FOR,PER,N_GE1,TOTAL,NR,SI,2016,2436538
A,FOR,PER,N_GE1,TOTAL,NR,SI,2017,2567579
A,FOR,PER,N_GE1,TOTAL,NR,SI,2018,2696602
A,FOR,PER,N_GE1,TOTAL,NR,SI,2019,2714948
A,FOR,PER,N_GE1,TOTAL,NR,SI,2020,1049064
A,FOR,PER,N_GE1,TOTAL,NR,SI,2021,1913501
A,FOR,PER,N_GE1,TOTAL,NR,SI,2022,2845381
A,FOR,PER,N_GE1,TOTAL,NR,SK,2012,2386766
A,FOR,PER,N_GE1,TOTAL,NR,SK,2013,1894077
A,FOR,PER,N_GE1,TOTAL,NR,SK,2014,1893353
A,FOR,PER,N_GE1,TOTAL,NR,SK,2015,2247199
A,FOR,PER,N_GE1,TOTAL,NR,SK,2016,2491471
A,FOR,PER,N_GE1,TOTAL,NR,SK,2017,3141072
A,FOR,PER,N_GE1,TOTAL,NR,SK,2018,3845726
A,FOR,PER,N_GE1,TOTAL,NR,SK,2019,4397799
A,FOR,PER,N_GE1,TOTAL,NR,SK,2020,832792
A,FOR,PER,N_GE1,TOTAL,NR,SK,2021,1390612
A,FOR,PER,N_GE1,TOTAL,NR,SK,2022,3005000
A,FOR,PER,N_GE1,TOTAL,NR,UK,2012,44624391
A,FOR,PER,N_GE1,TOTAL,NR,UK,2013,46427359
A,FOR,PER,N_GE1,UNK,NR,BE,2012,7673540
A,FOR,PER,N_GE1,UNK,NR,BE,2013,9636505
A,FOR,PER,N_GE1,UNK,NR,BE,2014,9864730
A,FOR,PER,N_GE1,UNK,NR,BE,2015,9739448
A,FOR,PER,N_GE1,UNK,NR,BE,2016,11796855
A,FOR,PER,N_GE1,UNK,NR,BE,2017,11000455
A,FOR,PER,N_GE1,UNK,NR,BE,2018,11923737
A,FOR,PER,N_GE1,UNK,NR,BE,2019,12955274
A,FOR,PER,N_GE1,UNK,NR,BE,2020,5414957
A,FOR,PER,N_GE1,UNK,NR,BG,2012,417654
A,FOR,PER,N_GE1,UNK,NR,BG,2013,483363
A,FOR,PER,N_GE1,UNK,NR,BG,2014,566592
A,FOR,PER,N_GE1,UNK,NR,BG,2015,483477
A,FOR,PER,N_GE1,UNK,NR,BG,2016,545006
A,FOR,PER,N_GE1,UNK,NR,BG,2017,697120
A,FOR,PER,N_GE1,UNK,NR,BG,2018,877630
A,FOR,PER,N_GE1,UNK,NR,BG,2019,1041623
A,FOR,PER,N_GE1,UNK,NR,BG,2020,175336
A,FOR,PER,N_GE1,UNK,NR,CH,2012,10665738
A,FOR,PER,N_GE1,UNK,NR,CH,2013,11621877
A,FOR,PER,N_GE1,UNK,NR,CH,2014,11526105
A,FOR,PER,N_GE1,UNK,NR,CH,2015,12751742
A,FOR,PER,N_GE1,UNK,NR,CH,2016,12968916
A,FOR,PER,N_GE1,UNK,NR,CH,2017,14274738
A,FOR,PER,N_GE1,UNK,NR,CH,2018,14380484
A,FOR,PER,N_GE1,UNK,NR,CH,2019,12335815
A,FOR,PER,N_GE1,UNK,NR,CH,2020,5926758
A,FOR,PER,N_GE1,UNK,NR,CH,2021,6110140
A,FOR,PER,N_GE1,UNK,NR,CY,2012,947499
A,FOR,PER,N_GE1,UNK,NR,CY,2013,909179
A,FOR,PER,N_GE1,UNK,NR,CY,2014,998220
A,FOR,PER,N_GE1,UNK,NR,CY,2015,915955
A,FOR,PER,N_GE1,UNK,NR,CY,2016,1020710
A,FOR,PER,N_GE1,UNK,NR,CY,2017,1131315
A,FOR,PER,N_GE1,UNK,NR,CY,2018,1188517
A,FOR,PER,N_GE1,UNK,NR,CY,2019,1261390
A,FOR,PER,N_GE1,UNK,NR,CY,2020,385768
A,FOR,PER,N_GE1,UNK,NR,CY,2021,389006
A,FOR,PER,N_GE1,UNK,NR,CY,2022,1067094
A,FOR,PER,N_GE1,UNK,NR,CZ,2012,5419360
A,FOR,PER,N_GE1,UNK,NR,CZ,2013,5304202
A,FOR,PER,N_GE1,UNK,NR,CZ,2014,5245220
A,FOR,PER,N_GE1,UNK,NR,CZ,2015,5444234
A,FOR,PER,N_GE1,UNK,NR,CZ,2016,5551842
A,FOR,PER,N_GE1,UNK,NR,CZ,2017,6257053
