quant_inc,c_dest,purpose,duration,geo,TIME_PERIOD,OBS_VALUE
TOTAL,DOM,TOTAL,N_GE4,BG,2016,1308035
TOTAL,DOM,TOTAL,N_GE4,BG,2017,1855838
TOTAL,DOM,TOTAL,N_GE4,BG,2018,1705264
TOTAL,DOM,TOTAL,N_GE4,BG,2019,1510327
TOTAL,DOM,TOTAL,N_GE4,BG,2020,1046650
TOTAL,DOM,TOTAL,N_GE4,BG,2021,1240739
TOTAL,DOM,TOTAL,N_GE4,BG,2022,1377246
TOTAL,DOM,TOTAL,N_GE4,CH,2012,2329833
TOTAL,DOM,TOTAL,N_GE4,CH,2013,2401548
TOTAL,DOM,TOTAL,N_GE4,CH,2014,2369066
TOTAL,DOM,TOTAL,N_GE4,CH,2015,2070867
TOTAL,DOM,TOTAL,N_GE4,CH,2016,2193772
TOTAL,DOM,TOTAL,N_GE4,CH,2017,2451266
TOTAL,DOM,TOTAL,N_GE4,CH,2018,2360891
TOTAL,DOM,TOTAL,N_GE4,CH,2019,2188707
TOTAL,DOM,TOTAL,N_GE4,CH,2020,2973965
TOTAL,DOM,TOTAL,N_GE4,CH,2021,2837678
TOTAL,DOM,TOTAL,N_GE4,CY,2012,266671
TOTAL,DOM,TOTAL,N_GE4,CY,2013,394017
TOTAL,DOM,TOTAL,N_GE4,CY,2014,310425
TOTAL,DOM,TOTAL,N_GE4,CY,2015,199914
TOTAL,DOM,TOTAL,N_GE4,CY,2016,246132
TOTAL,DOM,TOTAL,N_GE4,CY,2017,217683
TOTAL,DOM,TOTAL,N_GE4,CY,2018,225462
TOTAL,DOM,TOTAL,N_GE4,CY,2019,252606
TOTAL,DOM,TOTAL,N_GE4,CY,2020,243910
TOTAL,DOM,TOTAL,N_GE4,CY,2021,275844
TOTAL,DOM,TOTAL,N_GE4,CY,2022,315191
TOTAL,DOM,TOTAL,N_GE4,CZ,2012,7457771
TOTAL,DOM,TOTAL,N_GE4,CZ,2013,7274188
TOTAL,DOM,TOTAL,N_GE4,CZ,2014,7802529
TOTAL,DOM,TOTAL,N_GE4,CZ,2015,7152464
TOTAL,DOM,TOTAL,N_GE4,CZ,2016,8489339
TOTAL,DOM,TOTAL,N_GE4,CZ,2017,8209895
TOTAL,DOM,TOTAL,N_GE4,CZ,2018,7937609
TOTAL,DOM,TOTAL,N_GE4,CZ,2019,8515586
TOTAL,DOM,TOTAL,N_GE4,CZ,2020,7696695
TOTAL,DOM,TOTAL,N_GE4,CZ,2021,7850578
TOTAL,DOM,TOTAL,N_GE4,CZ,2022,8134736
TOTAL,DOM,TOTAL,N_GE4,DE,2012,51014221
TOTAL,DOM,TOTAL,N_GE4,DE,2013,49080350
TOTAL,DOM,TOTAL,N_GE4,DE,2014,50342326
TOTAL,DOM,TOTAL,N_GE4,DE,2015,52537662
TOTAL,DOM,TOTAL,N_GE4,DE,2016,52479748
TOTAL,DOM,TOTAL,N_GE4,DE,2017,48111248
TOTAL,DOM,TOTAL,N_GE4,DE,2018,52287638
TOTAL,DOM,TOTAL,N_GE4,DE,2019,51406515
TOTAL,DOM,TOTAL,N_GE4,DE,2020,38681065
TOTAL,DOM,TOTAL,N_GE4,DE,2021,45915594
TOTAL,DOM,TOTAL,N_GE4,DE,2022,49576650
TOTAL,DOM,TOTAL,N_GE4,DK,2012,3167472
TOTAL,DOM,TOTAL,N_GE4,DK,2013,3157981
TOTAL,DOM,TOTAL,N_GE4,DK,2014,3469238
TOTAL,DOM,TOTAL,N_GE4,DK,2015,3579258
TOTAL,DOM,TOTAL,N_GE4,DK,2016,3274981
TOTAL,DOM,TOTAL,N_GE4,DK,2017,3542827
TOTAL,DOM,TOTAL,N_GE4,DK,2018,3615639
TOTAL,DOM,TOTAL,N_GE4,DK,2019,4775712
TOTAL,DOM,TOTAL,N_GE4,DK,2020,4385670
TOTAL,DOM,TOTAL,N_GE4,DK,2021,3499629
TOTAL,DOM,TOTAL,N_GE4,EE,2012,259235
TOTAL,DOM,TOTAL,N_GE4,EE,2013,186626
TOTAL,DOM,TOTAL,N_GE4,EE,2014,237226
TOTAL,DOM,TOTAL,N_GE4,EE,2015,277574
TOTAL,DOM,TOTAL,N_GE4,EE,2016,285161
TOTAL,DOM,TOTAL,N_GE4,EE,2017,312781
TOTAL,DOM,TOTAL,N_GE4,EE,2018,291059
TOTAL,DOM,TOTAL,N_GE4,EE,2019,306501
TOTAL,DOM,TOTAL,N_GE4,EE,2020,224619
TOTAL,DOM,TOTAL,N_GE4,EE,2021,306080
TOTAL,DOM,TOTAL,N_GE4,EE,2022,256642
TOTAL,DOM,TOTAL,N_GE4,EL,2012,3697649
TOTAL,DOM,TOTAL,N_GE4,EL,2013,3351880
TOTAL,DOM,TOTAL,N_GE4,EL,2014,3857100
TOTAL,DOM,TOTAL,N_GE4,EL,2015,3455676
TOTAL,DOM,TOTAL,N_GE4,EL,2016,3375820
TOTAL,DOM,TOTAL,N_GE4,EL,2017,3925297
TOTAL,DOM,TOTAL,N_GE4,EL,2018,4048832
TOTAL,DOM,TOTAL,N_GE4,EL,2019,3732811
TOTAL,DOM,TOTAL,N_GE4,EL,2020,3214481
TOTAL,DOM,TOTAL,N_GE4,EL,2021,3532087
TOTAL,DOM,TOTAL,N_GE4,EL,2022,4232434
TOTAL,DOM,TOTAL,N_GE4,ES,2012,36265070
TOTAL,DOM,TOTAL,N_GE4,ES,2013,34619359
TOTAL,DOM,TOTAL,N_GE4,ES,2014,32559302
TOTAL,DOM,TOTAL,N_GE4,ES,2015,31409541
TOTAL,DOM,TOTAL,N_GE4,ES,2016,34214263
TOTAL,DOM,TOTAL,N_GE4,ES,2017,34852891
TOTAL,DOM,TOTAL,N_GE4,ES,2018,35095636
TOTAL,DOM,TOTAL,N_GE4,ES,2019,35567299
TOTAL,DOM,TOTAL,N_GE4,ES,2020,22026319
TOTAL,DOM,TOTAL,N_GE4,ES,2021,31060091
TOTAL,DOM,TOTAL,N_GE4,ES,2022,34959004
TOTAL,DOM,TOTAL,N_GE4,FI,2012,5662889
TOTAL,DOM,TOTAL,N_GE4,FI,2013,5571514
TOTAL,DOM,TOTAL,N_GE4,FI,2014,5441377
TOTAL,DOM,TOTAL,N_GE4,FI,2015,5514219
TOTAL,DOM,TOTAL,N_GE4,FI,2016,5707844
TOTAL,DOM,TOTAL,N_GE4,FI,2017,5554006
TOTAL,DOM,TOTAL,N_GE4,FI,2018,5799109
TOTAL,DOM,TOTAL,N_GE4,FI,2019,5584757
TOTAL,DOM,TOTAL,N_GE4,FI,2020,7086983
TOTAL,DOM,TOTAL,N_GE4,FI,2021,8476479
TOTAL,DOM,TOTAL,N_GE4,FI,2022,7440965
TOTAL,DOM,TOTAL,N_GE4,FR,2012,86090812
TOTAL,DOM,TOTAL,N_GE4,FR,2013,86881886
TOTAL,DOM,TOTAL,N_GE4,FR,2014,86384355
TOTAL,DOM,TOTAL,N_GE4,FR,2015,76688536
TOTAL,DOM,TOTAL,N_GE4,FR,2016,75310157
TOTAL,DOM,TOTAL,N_GE4,FR,2017,77714440
TOTAL,DOM,TOTAL,N_GE4,FR,2018,78003690
TOTAL,DOM,TOTAL,N_GE4,FR,2019,74001271
TOTAL,DOM,TOTAL,N_GE4,FR,2020,65843719
TOTAL,DOM,TOTAL,N_GE4,FR,2021,75472431
TOTAL,DOM,TOTAL,N_GE4,FR,2022,77963352
TOTAL,DOM,TOTAL,N_GE4,HR,2012,2277220
TOTAL,DOM,TOTAL,N_GE4,HR,2013,2370152
TOTAL,DOM,TOTAL,N_GE4,HR,2014,1913574
TOTAL,DOM,TOTAL,N_GE4,HR,2015,1865800
TOTAL,DOM,TOTAL,N_GE4,HR,2016,1338844
TOTAL,DOM,TOTAL,N_GE4,HR,2017,1509169
TOTAL,DOM,TOTAL,N_GE4,HR,2018,1520707
TOTAL,DOM,TOTAL,N_GE4,HR,2019,1648650
TOTAL,DOM,TOTAL,N_GE4,HR,2020,1155508
TOTAL,DOM,TOTAL,N_GE4,HR,2021,1597571
TOTAL,DOM,TOTAL,N_GE4,HR,2022,1538000
TOTAL,DOM,TOTAL,N_GE4,HU,2012,3746710
TOTAL,DOM,TOTAL,N_GE4,HU,2013,3351572
TOTAL,DOM,TOTAL,N_GE4,HU,2014,3280628
TOTAL,DOM,TOTAL,N_GE4,HU,2015,3141218
TOTAL,DOM,TOTAL,N_GE4,HU,2016,3029988
TOTAL,DOM,TOTAL,N_GE4,HU,2017,2922440
TOTAL,DOM,TOTAL,N_GE4,HU,2018,3038101
TOTAL,DOM,TOTAL,N_GE4,HU,2019,3072573
TOTAL,DOM,TOTAL,N_GE4,HU,2020,2083433
TOTAL,DOM,TOTAL,N_GE4,HU,2021,2304235
TOTAL,DOM,TOTAL,N_GE4,HU,2022,2398237
TOTAL,DOM,TOTAL,N_GE4,IE,2012,1172611
TOTAL,DOM,TOTAL,N_GE4,IE,2013,1229750
TOTAL,DOM,TOTAL,N_GE4,IE,2014,1208282
TOTAL,DOM,TOTAL,N_GE4,IE,2015,1129334
TOTAL,DOM,TOTAL,N_GE4,IE,2016,1204903
TOTAL,DOM,TOTAL,N_GE4,IE,2017,1189430
TOTAL,DOM,TOTAL,N_GE4,IE,2018,1278611
TOTAL,DOM,TOTAL,N_GE4,IE,2019,1403435
TOTAL,DOM,TOTAL,N_GE4,IE,2020,1377528
TOTAL,DOM,TOTAL,N_GE4,IE,2021,1060282
TOTAL,DOM,TOTAL,N_GE4,IE,2022,1779794
TOTAL,DOM,TOTAL,N_GE4,IT,2012,21129494
TOTAL,DOM,TOTAL,N_GE4,IT,2013,19364438
TOTAL,DOM,TOTAL,N_GE4,IT,2014,18532925
TOTAL,DOM,TOTAL,N_GE4,IT,2015,17582741
TOTAL,DOM,TOTAL,N_GE4,IT,2016,19888651
TOTAL,DOM,TOTAL,N_GE4,IT,2017,20705234
TOTAL,DOM,TOTAL,N_GE4,IT,2018,23107002
TOTAL,DOM,TOTAL,N_GE4,IT,2019,21326852
TOTAL,DOM,TOTAL,N_GE4,IT,2020,14860271
TOTAL,DOM,TOTAL,N_GE4,IT,2021,18807783
TOTAL,DOM,TOTAL,N_GE4,IT,2022,19218234
TOTAL,DOM,TOTAL,N_GE4,LT,2012,432782
TOTAL,DOM,TOTAL,N_GE4,LT,2013,520854
TOTAL,DOM,TOTAL,N_GE4,LT,2014,483660
TOTAL,DOM,TOTAL,N_GE4,LT,2015,453716
TOTAL,DOM,TOTAL,N_GE4,LT,2016,431243
TOTAL,DOM,TOTAL,N_GE4,LT,2017,424336
TOTAL,DOM,TOTAL,N_GE4,LT,2018,438838
TOTAL,DOM,TOTAL,N_GE4,LT,2019,432689
TOTAL,DOM,TOTAL,N_GE4,LT,2020,392867
TOTAL,DOM,TOTAL,N_GE4,LT,2021,416116
TOTAL,DOM,TOTAL,N_GE4,LT,2022,429581
TOTAL,DOM,TOTAL,N_GE4,LU,2012,
TOTAL,DOM,TOTAL,N_GE4,LU,2013,4848
TOTAL,DOM,TOTAL,N_GE4,LU,2014,
TOTAL,DOM,TOTAL,N_GE4,LU,2015,10077
TOTAL,DOM,TOTAL,N_GE4,LU,2016,
TOTAL,DOM,TOTAL,N_GE4,LU,2017,10483
TOTAL,DOM,TOTAL,N_GE4,LU,2018,7612
TOTAL,DOM,TOTAL,N_GE4,LU,2019,5594
TOTAL,DOM,TOTAL,N_GE4,LU,2020,25428
TOTAL,DOM,TOTAL,N_GE4,LU,2021,31934
TOTAL,DOM,TOTAL,N_GE4,LU,2022,44658
TOTAL,DOM,TOTAL,N_GE4,LV,2012,414437
TOTAL,DOM,TOTAL,N_GE4,LV,2013,339480
TOTAL,DOM,TOTAL,N_GE4,LV,2014,475451
TOTAL,DOM,TOTAL,N_GE4,LV,2015,313623
TOTAL,DOM,TOTAL,N_GE4,LV,2016,303885
TOTAL,DOM,TOTAL,N_GE4,LV,2017,290464
TOTAL,DOM,TOTAL,N_GE4,LV,2018,266186
TOTAL,DOM,TOTAL,N_GE4,LV,2019,315287
TOTAL,DOM,TOTAL,N_GE4,LV,2020,269227
TOTAL,DOM,TOTAL,N_GE4,LV,2021,348623
TOTAL,DOM,TOTAL,N_GE4,LV,2022,302900
TOTAL,DOM,TOTAL,N_GE4,ME,2016,361775
TOTAL,DOM,TOTAL,N_GE4,ME,2017,302757
TOTAL,DOM,TOTAL,N_GE4,MK,2019,82233
TOTAL,DOM,TOTAL,N_GE4,MK,2020,62504
TOTAL,DOM,TOTAL,N_GE4,MK,2021,81319
TOTAL,DOM,TOTAL,N_GE4,MT,2012,36310
TOTAL,DOM,TOTAL,N_GE4,MT,2013,21649
TOTAL,DOM,TOTAL,N_GE4,MT,2014,30461
TOTAL,DOM,TOTAL,N_GE4,MT,2015,32274
TOTAL,DOM,TOTAL,N_GE4,MT,2016,45228
TOTAL,DOM,TOTAL,N_GE4,MT,2017,42825
TOTAL,DOM,TOTAL,N_GE4,MT,2018,42716
TOTAL,DOM,TOTAL,N_GE4,MT,2019,37882
TOTAL,DOM,TOTAL,N_GE4,MT,2020,70086
TOTAL,DOM,TOTAL,N_GE4,MT,2021,80050
TOTAL,DOM,TOTAL,N_GE4,MT,2022,68646
TOTAL,DOM,TOTAL,N_GE4,NL,2012,7966284
TOTAL,DOM,TOTAL,N_GE4,NL,2013,7330434
TOTAL,DOM,TOTAL,N_GE4,NL,2014,6976218
TOTAL,DOM,TOTAL,N_GE4,NL,2015,7084005
TOTAL,DOM,TOTAL,N_GE4,NL,2016,7382140
TOTAL,DOM,TOTAL,N_GE4,NL,2017,7054245
TOTAL,DOM,TOTAL,N_GE4,NL,2018,7020816
TOTAL,DOM,TOTAL,N_GE4,NL,2019,7465499
TOTAL,DOM,TOTAL,N_GE4,NL,2020,7507987
TOTAL,DOM,TOTAL,N_GE4,NL,2021,9411539
TOTAL,DOM,TOTAL,N_GE4,NL,2022,6601638
TOTAL,DOM,TOTAL,N_GE4,NO,2013,3424170
TOTAL,DOM,TOTAL,N_GE4,NO,2014,4122611
TOTAL,DOM,TOTAL,N_GE4,NO,2015,3602933
TOTAL,DOM,TOTAL,N_GE4,NO,2016,3804793
TOTAL,DOM,TOTAL,N_GE4,NO,2017,4088565
TOTAL,DOM,TOTAL,N_GE4,NO,2018,4480460
TOTAL,DOM,TOTAL,N_GE4,NO,2021,6427745
TOTAL,DOM,TOTAL,N_GE4,PL,2012,16388536
TOTAL,DOM,TOTAL,N_GE4,PL,2013,17028721
TOTAL,DOM,TOTAL,N_GE4,PL,2014,15023608
TOTAL,DOM,TOTAL,N_GE4,PL,2015,15633282
TOTAL,DOM,TOTAL,N_GE4,PL,2016,17073468
TOTAL,DOM,TOTAL,N_GE4,PL,2017,17986336
TOTAL,DOM,TOTAL,N_GE4,PL,2018,18802258
TOTAL,DOM,TOTAL,N_GE4,PL,2019,20030878
TOTAL,DOM,TOTAL,N_GE4,PL,2020,15972867
TOTAL,DOM,TOTAL,N_GE4,PL,2021,19598890
TOTAL,DOM,TOTAL,N_GE4,PL,2022,21693522
TOTAL,DOM,TOTAL,N_GE4,PT,2012,3378078
TOTAL,DOM,TOTAL,N_GE4,PT,2013,4120120
TOTAL,DOM,TOTAL,N_GE4,PT,2014,3324960
TOTAL,DOM,TOTAL,N_GE4,PT,2015,3822587
TOTAL,DOM,TOTAL,N_GE4,PT,2016,3544883
TOTAL,DOM,TOTAL,N_GE4,PT,2017,3947044
TOTAL,DOM,TOTAL,N_GE4,PT,2018,3995144
TOTAL,DOM,TOTAL,N_GE4,PT,2019,4648554
TOTAL,DOM,TOTAL,N_GE4,PT,2020,3894078
TOTAL,DOM,TOTAL,N_GE4,PT,2021,4462527
TOTAL,DOM,TOTAL,N_GE4,PT,2022,4508625
TOTAL,DOM,TOTAL,N_GE4,RO,2012,6395393
TOTAL,DOM,TOTAL,N_GE4,RO,2013,6348244
TOTAL,DOM,TOTAL,N_GE4,RO,2014,5999859
TOTAL,DOM,TOTAL,N_GE4,RO,2015,5549697
TOTAL,DOM,TOTAL,N_GE4,RO,2016,5651132
TOTAL,DOM,TOTAL,N_GE4,RO,2017,5678291
TOTAL,DOM,TOTAL,N_GE4,RO,2018,6109491
TOTAL,DOM,TOTAL,N_GE4,RO,2019,6771640
TOTAL,DOM,TOTAL,N_GE4,RO,2020,4210249
TOTAL,DOM,TOTAL,N_GE4,RO,2021,5943583
TOTAL,DOM,TOTAL,N_GE4,RO,2022,6020203
TOTAL,DOM,TOTAL,N_GE4,RS,2018,438142
TOTAL,DOM,TOTAL,N_GE4,SE,2014,6755178
TOTAL,DOM,TOTAL,N_GE4,SE,2015,7484199
TOTAL,DOM,TOTAL,N_GE4,SE,2016,7415205
TOTAL,DOM,TOTAL,N_GE4,SE,2017,11289944
TOTAL,DOM,TOTAL,N_GE4,SE,2018,9965963
TOTAL,DOM,TOTAL,N_GE4,SE,2019,10596507
TOTAL,DOM,TOTAL,N_GE4,SE,2020,12724091
TOTAL,DOM,TOTAL,N_GE4,SE,2021,13951604
TOTAL,DOM,TOTAL,N_GE4,SE,2022,16417733
TOTAL,DOM,TOTAL,N_GE4,SI,2012,386399
TOTAL,DOM,TOTAL,N_GE4,SI,2013,364167
TOTAL,DOM,TOTAL,N_GE4,SI,2014,331938
TOTAL,DOM,TOTAL,N_GE4,SI,2015,337676
TOTAL,DOM,TOTAL,N_GE4,SI,2016,380058
TOTAL,DOM,TOTAL,N_GE4,SI,2017,311778
TOTAL,DOM,TOTAL,N_GE4,SI,2018,339172
TOTAL,DOM,TOTAL,N_GE4,SI,2019,362668
TOTAL,DOM,TOTAL,N_GE4,SI,2020,401590
TOTAL,DOM,TOTAL,N_GE4,SI,2021,670313
TOTAL,DOM,TOTAL,N_GE4,SI,2022,551337
TOTAL,DOM,TOTAL,N_GE4,SK,2012,1817225
TOTAL,DOM,TOTAL,N_GE4,SK,2013,1316215
TOTAL,DOM,TOTAL,N_GE4,SK,2014,1389713
TOTAL,DOM,TOTAL,N_GE4,SK,2015,1491361
TOTAL,DOM,TOTAL,N_GE4,SK,2016,1816440
TOTAL,DOM,TOTAL,N_GE4,SK,2017,1740178
TOTAL,DOM,TOTAL,N_GE4,SK,2018,2097100
TOTAL,DOM,TOTAL,N_GE4,SK,2019,2569144
TOTAL,DOM,TOTAL,N_GE4,SK,2020,1168896
TOTAL,DOM,TOTAL,N_GE4,SK,2021,1381631
TOTAL,DOM,TOTAL,N_GE4,SK,2022,1826353
TOTAL,DOM,TOTAL,N_GE4,UK,2012,28955484
TOTAL,DOM,TOTAL,N_GE4,UK,2013,27602141
TOTAL,FOR,PER,N1-3,AL,2017,242447
TOTAL,FOR,PER,N1-3,AL,2019,284053
TOTAL,FOR,PER,N1-3,AL,2020,128755
TOTAL,FOR,PER,N1-3,AT,2012,2818254
TOTAL,FOR,PER,N1-3,AT,2013,2723405
TOTAL,FOR,PER,N1-3,AT,2014,2850096
TOTAL,FOR,PER,N1-3,AT,2015,2833028
TOTAL,FOR,PER,N1-3,AT,2016,3217806
TOTAL,FOR,PER,N1-3,AT,2017,3221235
TOTAL,FOR,PER,N1-3,AT,2018,3286714
TOTAL,FOR,PER,N1-3,AT,2019,3414754
TOTAL,FOR,PER,N1-3,AT,2020,1352403
TOTAL,FOR,PER,N1-3,AT,2021,2098753
TOTAL,FOR,PER,N1-3,AT,2022,3691300
TOTAL,FOR,PER,N1-3,BE,2012,2156721
TOTAL,FOR,PER,N1-3,BE,2013,2624343
TOTAL,FOR,PER,N1-3,BE,2014,2884899
TOTAL,FOR,PER,N1-3,BE,2015,3032998
TOTAL,FOR,PER,N1-3,BE,2016,3743983
TOTAL,FOR,PER,N1-3,BE,2017,3497669
TOTAL,FOR,PER,N1-3,BE,2018,3737113
TOTAL,FOR,PER,N1-3,BE,2019,3925437
TOTAL,FOR,PER,N1-3,BE,2020,1483491
TOTAL,FOR,PER,N1-3,BE,2021,1748240
TOTAL,FOR,PER,N1-3,BE,2022,3478342
TOTAL,FOR,PER,N1-3,BG,2012,135246
TOTAL,FOR,PER,N1-3,BG,2013,162018
TOTAL,FOR,PER,N1-3,BG,2014,189931
TOTAL,FOR,PER,N1-3,BG,2015,130947
TOTAL,FOR,PER,N1-3,BG,2016,149846
TOTAL,FOR,PER,N1-3,BG,2017,178450
TOTAL,FOR,PER,N1-3,BG,2018,284327
TOTAL,FOR,PER,N1-3,BG,2019,347092
TOTAL,FOR,PER,N1-3,BG,2020,59736
TOTAL,FOR,PER,N1-3,BG,2021,58222
TOTAL,FOR,PER,N1-3,BG,2022,198708
TOTAL,FOR,PER,N1-3,CH,2012,3224504
TOTAL,FOR,PER,N1-3,CH,2013,3986475
TOTAL,FOR,PER,N1-3,CH,2014,3644864
TOTAL,FOR,PER,N1-3,CH,2015,4361258
TOTAL,FOR,PER,N1-3,CH,2016,3938949
TOTAL,FOR,PER,N1-3,CH,2017,4629401
TOTAL,FOR,PER,N1-3,CH,2018,4684050
TOTAL,FOR,PER,N1-3,CH,2019,3685543
TOTAL,FOR,PER,N1-3,CH,2020,1615834
TOTAL,FOR,PER,N1-3,CH,2021,1328335
TOTAL,FOR,PER,N1-3,CY,2012,157928
TOTAL,FOR,PER,N1-3,CY,2013,171641
TOTAL,FOR,PER,N1-3,CY,2014,148305
TOTAL,FOR,PER,N1-3,CY,2015,156972
TOTAL,FOR,PER,N1-3,CY,2016,183436
TOTAL,FOR,PER,N1-3,CY,2017,235260
TOTAL,FOR,PER,N1-3,CY,2018,255306
TOTAL,FOR,PER,N1-3,CY,2019,301674
TOTAL,FOR,PER,N1-3,CY,2020,88252
TOTAL,FOR,PER,N1-3,CY,2021,76395
TOTAL,FOR,PER,N1-3,CY,2022,258192
TOTAL,FOR,PER,N1-3,CZ,2012,1050506
TOTAL,FOR,PER,N1-3,CZ,2013,1111178
TOTAL,FOR,PER,N1-3,CZ,2014,1180757
TOTAL,FOR,PER,N1-3,CZ,2015,1237811
TOTAL,FOR,PER,N1-3,CZ,2016,1275739
TOTAL,FOR,PER,N1-3,CZ,2017,1328754
TOTAL,FOR,PER,N1-3,CZ,2018,1802794
TOTAL,FOR,PER,N1-3,CZ,2019,1668864
TOTAL,FOR,PER,N1-3,CZ,2020,585901
TOTAL,FOR,PER,N1-3,CZ,2021,497229
TOTAL,FOR,PER,N1-3,CZ,2022,1319265
TOTAL,FOR,PER,N1-3,DE,2012,13876657
TOTAL,FOR,PER,N1-3,DE,2013,14900957
TOTAL,FOR,PER,N1-3,DE,2014,13920042
TOTAL,FOR,PER,N1-3,DE,2015,15354115
TOTAL,FOR,PER,N1-3,DE,2016,17094355
TOTAL,FOR,PER,N1-3,DE,2017,14924947
TOTAL,FOR,PER,N1-3,DE,2018,19057034
TOTAL,FOR,PER,N1-3,DE,2019,17542173
TOTAL,FOR,PER,N1-3,DE,2020,7397003
TOTAL,FOR,PER,N1-3,DE,2021,9406049
TOTAL,FOR,PER,N1-3,DE,2022,15018847
TOTAL,FOR,PER,N1-3,DK,2012,1527244
TOTAL,FOR,PER,N1-3,DK,2013,2374379
TOTAL,FOR,PER,N1-3,DK,2014,2599579
TOTAL,FOR,PER,N1-3,DK,2015,2717992
TOTAL,FOR,PER,N1-3,DK,2016,2507991
TOTAL,FOR,PER,N1-3,DK,2017,1980523
TOTAL,FOR,PER,N1-3,DK,2018,998044
TOTAL,FOR,PER,N1-3,DK,2019,2753471
TOTAL,FOR,PER,N1-3,DK,2020,823086
TOTAL,FOR,PER,N1-3,DK,2021,805295
TOTAL,FOR,PER,N1-3,EE,2012,459316
TOTAL,FOR,PER,N1-3,EE,2013,395321
TOTAL,FOR,PER,N1-3,EE,2014,485265
TOTAL,FOR,PER,N1-3,EE,2015,368095
TOTAL,FOR,PER,N1-3,EE,2016,393638
TOTAL,FOR,PER,N1-3,EE,2017,419706
TOTAL,FOR,PER,N1-3,EE,2018,646343
TOTAL,FOR,PER,N1-3,EE,2019,521943
TOTAL,FOR,PER,N1-3,EE,2020,166003
TOTAL,FOR,PER,N1-3,EE,2021,128947
TOTAL,FOR,PER,N1-3,EE,2022,371472
TOTAL,FOR,PER,N1-3,EL,2012,90327
TOTAL,FOR,PER,N1-3,EL,2013,67605
TOTAL,FOR,PER,N1-3,EL,2014,97519
TOTAL,FOR,PER,N1-3,EL,2015,107218
TOTAL,FOR,PER,N1-3,EL,2016,95920
TOTAL,FOR,PER,N1-3,EL,2017,123584
TOTAL,FOR,PER,N1-3,EL,2018,158844
TOTAL,FOR,PER,N1-3,EL,2019,157296
TOTAL,FOR,PER,N1-3,EL,2020,52714
TOTAL,FOR,PER,N1-3,EL,2021,64415
TOTAL,FOR,PER,N1-3,EL,2022,134740
TOTAL,FOR,PER,N1-3,ES,2012,2913628
TOTAL,FOR,PER,N1-3,ES,2013,2555744
TOTAL,FOR,PER,N1-3,ES,2014,2906575
TOTAL,FOR,PER,N1-3,ES,2015,3423014
TOTAL,FOR,PER,N1-3,ES,2016,3434381
TOTAL,FOR,PER,N1-3,ES,2017,4116844
TOTAL,FOR,PER,N1-3,ES,2018,4526781
TOTAL,FOR,PER,N1-3,ES,2019,5164212
TOTAL,FOR,PER,N1-3,ES,2020,1541082
TOTAL,FOR,PER,N1-3,ES,2021,1741155
TOTAL,FOR,PER,N1-3,ES,2022,3694028
TOTAL,FOR,PER,N1-3,FI,2012,3537344
TOTAL,FOR,PER,N1-3,FI,2013,3581500
TOTAL,FOR,PER,N1-3,FI,2014,3391192
TOTAL,FOR,PER,N1-3,FI,2015,3541532
TOTAL,FOR,PER,N1-3,FI,2016,3545942
TOTAL,FOR,PER,N1-3,FI,2017,3759778
TOTAL,FOR,PER,N1-3,FI,2018,3129837
TOTAL,FOR,PER,N1-3,FI,2019,2212866
TOTAL,FOR,PER,N1-3,FI,2020,688601
TOTAL,FOR,PER,N1-3,FI,2021,633727
TOTAL,FOR,PER,N1-3,FI,2022,1341858
TOTAL,FOR,PER,N1-3,FR,2012,4858392
TOTAL,FOR,PER,N1-3,FR,2013,4962452
TOTAL,FOR,PER,N1-3,FR,2014,5356788
TOTAL,FOR,PER,N1-3,FR,2015,5047258
TOTAL,FOR,PER,N1-3,FR,2016,4722287
TOTAL,FOR,PER,N1-3,FR,2017,6316258
TOTAL,FOR,PER,N1-3,FR,2018,6935434
TOTAL,FOR,PER,N1-3,FR,2019,6532242
TOTAL,FOR,PER,N1-3,FR,2020,3022539
TOTAL,FOR,PER,N1-3,FR,2021,2945857
TOTAL,FOR,PER,N1-3,FR,2022,6618183
TOTAL,FOR,PER,N1-3,HR,2012,1054293
TOTAL,FOR,PER,N1-3,HR,2013,1021039
TOTAL,FOR,PER,N1-3,HR,2014,1027094
TOTAL,FOR,PER,N1-3,HR,2015,919897
TOTAL,FOR,PER,N1-3,HR,2016,640416
TOTAL,FOR,PER,N1-3,HR,2017,759033
TOTAL,FOR,PER,N1-3,HR,2018,809991
TOTAL,FOR,PER,N1-3,HR,2019,995772
TOTAL,FOR,PER,N1-3,HR,2020,211286
TOTAL,FOR,PER,N1-3,HR,2021,247617
TOTAL,FOR,PER,N1-3,HR,2022,599797
TOTAL,FOR,PER,N1-3,HU,2012,1418008
TOTAL,FOR,PER,N1-3,HU,2013,1678402
TOTAL,FOR,PER,N1-3,HU,2014,2027675
TOTAL,FOR,PER,N1-3,HU,2015,2363757
TOTAL,FOR,PER,N1-3,HU,2016,2913650
TOTAL,FOR,PER,N1-3,HU,2017,3075831
TOTAL,FOR,PER,N1-3,HU,2018,3289223
TOTAL,FOR,PER,N1-3,HU,2019,3460284
TOTAL,FOR,PER,N1-3,HU,2020,1209410
TOTAL,FOR,PER,N1-3,HU,2021,1119290
TOTAL,FOR,PER,N1-3,HU,2022,1935897
TOTAL,FOR,PER,N1-3,IE,2012,1440737
TOTAL,FOR,PER,N1-3,IE,2013,1481213
