freq,c_dest,purpose,duration,tra_mode,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LU,2020,480756,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LU,2021,621077,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LU,2022,811036,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2012,175593,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2013,179864,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2014,165031,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2015,154296,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2016,132537,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2017,133098,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2018,132146,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2019,168882,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2020,75936,u
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2021,83718,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,LV,2022,117182,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,ME,2016,139437,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,ME,2017,133245,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,MK,2019,104190,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2012,6022540,b
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2013,6027849,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2014,5854181,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2015,5678596,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2016,6301883,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2017,6252091,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2018,6428293,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2019,6277579,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2020,3279204,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2021,4690452,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NL,2022,7593584,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2013,541286,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2014,631177,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2015,714220,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2016,538988,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2017,624059,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2018,540797,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,NO,2021,320849,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2012,2140198,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2013,2648799,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2014,2661926,b
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2015,2672817,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2016,2589060,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2017,2461031,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2018,2695625,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2019,2661834,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2020,1808246,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2021,1872100,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PL,2022,2179229,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2012,130048,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2013,193048,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2014,180433,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2015,167326,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2016,190620,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2017,220909,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2018,207545,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2019,297474,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2020,102214,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2021,154741,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,PT,2022,296996,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2012,162194,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2013,273243,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2014,309238,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2015,315421,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2016,360974,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2017,370647,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2018,420994,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2019,501767,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2020,194393,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2021,437082,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RO,2022,539879,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,RS,2018,233217,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2014,874977,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2015,919437,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2016,1014872,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2017,2402442,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2018,2170448,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2019,1938166,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2020,563200,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2021,1236571,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SE,2022,2473896,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2012,941625,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2013,958172,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2014,896235,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2015,1054825,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2016,1117369,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2017,1088180,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2018,1204686,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2019,1067771,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2020,591893,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2021,995071,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SI,2022,1422756,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2012,747242,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2013,760419,b
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2014,562119,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2015,841993,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2016,967886,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2017,814368,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2018,1185679,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2019,1252596,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2020,326702,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2021,585156,
A,FOR,TOTAL,N_GE4,RDMV_PAS_X_BUS,NR,SK,2022,871971,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,AT,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,AT,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,AT,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,BE,2020,350837,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,BE,2021,65419,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,BE,2022,176926,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,BG,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,CH,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,CH,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,CZ,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,CZ,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,CZ,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,DE,2020,1223650,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,DE,2021,2325082,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,DE,2022,4043021,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,DK,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,DK,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EA20,2020,1892206,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EA20,2021,2954279,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EA20,2022,5194940,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EE,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EE,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EE,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EL,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EL,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,ES,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,ES,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,ES,2022,78565,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EU27_2020,2020,2060113,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EU27_2020,2021,3106701,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,EU27_2020,2022,5734276,e
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FI,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FI,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FI,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FR,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FR,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,FR,2022,175158,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,HR,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,HR,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,HR,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,IE,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,IT,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,IT,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,IT,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LT,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LT,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LU,2020,9681,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LU,2021,27957,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LU,2022,30723,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LV,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LV,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,LV,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,NL,2020,104849,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,NL,2021,167271,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,NL,2022,505764,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,NO,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PL,2020,63325,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PL,2021,45473,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PL,2022,188133,
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PT,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PT,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,PT,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SE,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SE,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SE,2022,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SI,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SI,2021,17144,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SI,2022,20610,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SK,2020,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SK,2021,,u
A,FOR,TOTAL,N_GE4,RRDMV_PAS_X_BUS,NR,SK,2022,,u
A,FOR,TOTAL,N_GE4,TOTAL,NR,AL,2017,673355,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AL,2019,733449,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AL,2020,162779,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2012,6786694,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2013,6446897,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2014,6716408,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2015,6506600,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2016,7064042,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2017,7021470,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2018,6837100,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2019,7250341,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2020,2186580,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2021,4813850,
A,FOR,TOTAL,N_GE4,TOTAL,NR,AT,2022,7344927,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2012,6562760,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2013,7440346,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2014,7352379,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2015,7065770,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2016,8533844,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2017,7883542,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2018,8688144,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2019,9492716,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2020,4081365,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2021,5278483,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BE,2022,9429962,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2012,314732,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2013,353987,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2014,395137,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2015,382303,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2016,414198,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2017,552939,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2018,637471,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2019,742760,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2020,123719,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2021,119880,
A,FOR,TOTAL,N_GE4,TOTAL,NR,BG,2022,640011,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2012,7812605,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2013,7968762,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2014,8166767,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2015,8774079,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2016,9351637,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2017,9989674,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2018,9980287,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2019,9074639,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2020,4408586,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CH,2021,4862180,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2012,898958,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2013,844030,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2014,967422,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2015,859125,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2016,957394,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2017,1027987,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2018,1058492,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2019,1098112,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2020,341823,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2021,368746,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CY,2022,889523,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2012,4566244,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2013,4327099,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2014,4215261,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2015,4387901,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2016,4383789,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2017,5155092,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2018,5251875,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2019,5311545,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2020,1688915,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2021,2682486,
A,FOR,TOTAL,N_GE4,TOTAL,NR,CZ,2022,5363485,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2012,61424379,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2013,66791082,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2014,64325890,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2015,62713835,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2016,68677091,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2017,71158778,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2018,83302893,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2019,76972326,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2020,27341536,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2021,38013914,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DE,2022,68338955,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2012,5049850,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2013,5122014,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2014,5122384,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2015,5150666,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2016,4752697,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2017,5026075,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2018,4879151,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2019,7200721,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2020,2412346,
A,FOR,TOTAL,N_GE4,TOTAL,NR,DK,2021,2125719,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2012,141877664,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2013,145421464,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2014,144563040,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2015,140749771,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2016,150737048,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2017,158436294,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2018,178816791,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2019,177866992,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2020,57833485,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2021,81181584,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EA20,2022,158496428,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2012,526558,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2013,608247,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2014,702996,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2015,704530,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2016,674105,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2017,662549,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2018,1067036,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2019,930546,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2020,343268,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2021,375620,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EE,2022,658969,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2012,463787,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2013,558669,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2014,584253,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2015,554479,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2016,567139,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2017,558999,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2018,681961,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2019,790108,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2020,243754,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2021,299039,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EL,2022,777931,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2012,7249715,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2013,6597342,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2014,6672527,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2015,8298045,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2016,8967430,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2017,9315895,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2018,10762531,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2019,10838066,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2020,2604043,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2021,3964150,
A,FOR,TOTAL,N_GE4,TOTAL,NR,ES,2022,9249278,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2012,166734719,e
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2013,171532279,e
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2014,171625594,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2015,168320345,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2016,178773058,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2017,197021628,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2018,217253244,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2019,219105651,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2020,71136739,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2021,97740285,
A,FOR,TOTAL,N_GE4,TOTAL,NR,EU27_2020,2022,191864438,e
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2012,4218767,b
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2013,3938736,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2014,4152867,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2015,4293002,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2016,4363435,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2017,4393093,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2018,4965442,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2019,6247998,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2020,1502111,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2021,1014114,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FI,2022,4488132,
A,FOR,TOTAL,N_GE4,TOTAL,NR,FR,2012,18058703,
